id_conf,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ,rank_AdG_3KPZ,ECR_1DB1_new,ECR_3KPZ_new
C20698535_20,S(=O)(=O)(Nc1cc(C)c(cc1)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1c2c(ccc1)cccc2,-104.503,-17.9007,-11.18669,-11.159985,-29.727905,-29.245657,-83.228622,-99.546883,-1.7980435,0.3488304,4207,0.00072852,0.000504132
C22785160_29,s1cccc1[C@H](N1CCN(CC1)Cc1ccccc1)[C@H](NC(=S)NCCc1ccccc1)C,-117.375,-15.3759,-11.185782,-12.656016,-33.525661,-32.902149,-76.928581,-105.21796,-0.51896185,-4.1529016,2949,0.003824103,0.003834326
C33653125_8,Brc1cc(ccc1)[C@H]1C2=C(OC(N)=C1C#N)\C(\CN(C2)C)=C\c1cc(Br)ccc1,-83.0646,-14.1285,-11.1844,-12.958052,-24.497643,-23.370905,-80.015968,-106.1845,-5.4033093,-8.0168066,158,6.61E-05,0.00412653
C36346749_12,Fc1ccc(-n2nc(C)c(C[NH+](CCC)C[C@H](O)Cc3ccccc3)c2Oc2ccc(F)cc2)cc1,-95.6754,-15.7698,-11.18242,-8.7134724,-30.01001,-28.470015,-90.477394,-86.793869,-2.7598686,6.2214665,4888,0.000649844,0.000137523
C65365123_1,S(C)c1ccc(S(=O)(=O)NC2CCN(CC2)C)cc1C(=O)N1CCCC1,-89.6583,-9.14926,-11.182386,-10.138828,-27.282314,-24.46707,-81.243179,-90.98716,-3.1257384,-4.6728773,2650,7.37E-05,1.66E-05
C78400660_35,Brc1cc(cc(C)c1OCC(=O)Nc1c(c2sc([nH+]c2cc1C)N\N=C(\CC)/C)C)C,-85.1319,-10.4904,-11.182218,-12.144744,-28.143093,-30.14673,-81.683609,-106.88913,1.887697,-1.3969371,3815,0.000103905,0.002041374
C83317592_12,Clc1cc(Cl)cc(\C=N/Nc2sc(c(n2)-c2ccc(cc2)C)-c2ccccc2)c1O,-80.9798,-11.9677,-11.182061,-10.963342,-23.143372,-22.927479,-66.72332,-69.600319,-0.70511955,-1.3465575,3824,4.02E-05,1.62E-05
C40325381_71,s1c(nnc1SCc1ccccc1)\N=C(/[O-])\[C@@H]1CC(=O)N(C1)CCc1ccc(cc1)C,-110.294,-14.8784,-11.181906,-12.083282,-28.142467,-29.909914,-96.524414,-96.81736,-6.8666134,-6.3951716,1073,0.002424724,0.001303486
C68606435_9,O=C1N(C[C@@H](C1)C(=O)NC1CCN(CC1)CC(=O)N(C)C)C1CCCCCC1,-99.3664,-15.7372,-11.181622,-11.785273,-31.687325,-31.179033,-90.503662,-97.797264,-4.4954405,-3.9325442,3044,0.001431959,0.00151801
C22799729_3,O=C(N1CCCC1)CN1CC[NH+](CC1)CC(=O)N[C@@H]1CCCc2c1cccc2,-112.14,-16.0735,-11.181314,-11.169366,-31.496326,-30.899427,-90.443321,-103.64135,-5.0286736,-5.0824585,2329,0.00250841,0.001444534
C12153324_30,Clc1ccc(O[C@H](CO\N=C(\CCC)/C=2C(=O)C[C@H](CC=2[O-])[C@@H]2CCCSC2)C)cc1,-104.311,-14.0138,-11.180016,-12.403023,-31.875975,-30.946617,-85.813858,-90.464722,-4.6901531,-2.8639655,3387,0.001639087,0.001980202
C81927539_6,S(=O)(=O)(CCS(=O)(=O)C)[C@@H]1Cc2c(cccc2)[C@H]1[NH2+]C,-81.391,-19.9425,-11.178473,-9.6143293,-20.874039,-20.064186,-80.00869,-84.567802,-4.2168088,-3.6518369,3152,4.67E-05,0.000782206
C14549033_3,S(=O)(=O)(NC1CCCCC1)c1cc2[C@@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c(cc3c1cccc3)cccc2,-100.041,-18.1794,-11.176645,-11.670849,-33.395943,-31.121283,-81.810165,-110.24055,7.411468,1.176486,4357,0.00208849,0.002563569
C10324910_3,S=C(NC(=O)c1ccccc1OCCc1ccccc1)NNC(=O)[C@H](Oc1cc2c(cc1)cccc2)C,-105.92,-18.3182,-11.176463,-9.6866827,-26.211779,-26.58523,-72.793289,-89.784615,0.39691669,6.8730478,4931,0.000545737,5.46E-05
C07723152_27,S(=O)(=O)(N1CCN(CC1)C(=O)[C@H](NC(=O)C)C(C)C)c1ccccc1F,-91.1916,-18.0433,-11.176241,-11.322977,-23.565908,-23.415817,-83.922119,-101.45791,-6.4016213,-5.1891932,2227,0.000286514,0.000379292
C39287056_17,S1(=O)(=O)C[C@H](N(C(=O)CN[C@H]2CCS(=O)(=O)C2)C2CCCCC2)CC1,-82.6824,-16.2589,-11.175727,-11.630278,-24.028484,-24.43178,-92.565788,-96.004837,-3.4467349,-4.8962049,2502,0.000425279,0.00023993
C58847525_15,Clc1cc(Cl)ccc1[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(Cl)cc1)cc2,-101.023,-18.0101,-11.175529,-11.256487,-26.312721,-26.168329,-81.88311,-92.632828,-4.3428202,-5.7903318,1638,0.000207915,0.000133485
C38655692_10,Clc1ccccc1C(Oc1cc2OC(N)=C(C#N)[C@@H](c2cc1)c1cc(Cl)c(Cl)cc1)=O,-92.7366,-16.8206,-11.175072,-12.077386,-22.813444,-21.715218,-102.29403,-105.51253,-7.3527999,-7.5318913,324,0.002831502,0.00230179
C20885196_2,Clc1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@@H]2c2ccc(OC(C)C)cc2)cccc3)C1,-80.0179,-17.9027,-11.174876,-11.918145,-29.787552,-27.028427,-97.919884,-118.26384,-4.423243,-6.5009418,992,0.001364073,0.002714967
C14028553_65,s1c2c(CCCC2)c(C(OC)=O)c1NC(=S)NC(=O)c1ccc(OCCCCCC)cc1,-96.7944,-17.0579,-11.173217,-11.940978,-32.901688,-30.225958,-66.451187,-86.010429,-0.94794482,-3.5394919,3190,0.001767501,0.001037188
C14116671_37,s1c2c(CC[C@H](C2)C)c(C(=O)N)c1NC(=O)CSc1nnc(n1CC=C)CC1CCCCC1,-105.34,-12.9426,-11.172963,-11.907276,-29.014849,-28.750189,-75.660385,-80.987114,-1.5143083,-3.0993102,3335,0.000619634,0.000543782
C22830602_5,S([C@H](C(=O)Nc1c2c(ccc1)cccc2)c1ccccc1)c1ccc(NC(=O)c2ccccc2F)cc1,-108.024,-16.3536,-11.172555,-12.395323,-26.800545,-27.180302,-61.634117,-78.318748,0.054720439,-2.4153826,3536,0.000775178,0.0009934
C36316015_15,o1cccc1C[NH+](Cc1c(nn(C)c1Oc1ccc(cc1)C)-c1ccccc1)C[C@@H](O)COC(C)(C)C,-93.0943,-15.6933,-11.172451,-9.7688618,-27.939213,-26.622849,-96.578979,-85.473511,1.9556712,4.3309984,4731,0.000911138,1.89E-05
C36681195_27,Brc1cc(ccc1)-c1oc(nn1)\N=C(/[O-])\c1ccc(S(=O)(=O)N2CCCC[C@H]2CC)cc1,-96.8047,-19.9348,-11.172251,-11.799874,-28.582172,-28.850639,-63.314293,-93.994209,-1.2774576,-1.4658378,3797,0.000168995,0.001277321
C22799729_14,O=C(N1CCCC1)CN1CC[NH+](CC1)CC(=O)N[C@@H]1CCCc2c1cccc2,-107.488,-16.141,-11.172202,-11.00458,-31.673796,-29.981003,-86.996994,-90.663719,-2.7505617,-5.0277586,2378,0.00183636,0.00056035
C00878609_3,S=C(N(CC1=Cc2c(NC1=O)c(ccc2C)C)C[C@H]1OCCC1)NCCc1ccccc1,-102.051,-15.0552,-11.172011,-11.318049,-29.438606,-31.028055,-73.429596,-99.383232,-2.5041666,-3.4035966,3239,0.000446114,0.001286406
C14460611_18,Clc1cc(ccc1)[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(S(=O)(=O)N[C@H](CC)C)cc2,-104.157,-19.0484,-11.171899,-10.673965,-28.531977,-28.234459,-88.058792,-96.589104,-7.7060633,-6.6701813,860,0.002136944,0.000615002
C65365123_24,S(C)c1ccc(S(=O)(=O)NC2CCN(CC2)C)cc1C(=O)N1CCCC1,-84.1709,-9.12912,-11.171394,-10.862213,-24.722937,-24.12097,-91.885704,-90.002144,-4.5422449,-3.0763252,3345,0.00036956,2.01E-05
CHEMBL2407824_5,O[C@H]1[C@@H](CCn2nccn2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,-109.606,-18.1839,-11.170996,-12.129699,-38.486282,-39.829639,-48.575176,-108.21247,10.771823,0.46793973,4231,0.003558021,0.004288628
C20753844_33,S(=O)(=O)(N[C@@H](CC)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c(cc3c1cccc3)cccc2,-100.151,-18.0864,-11.170936,-11.475298,-28.778599,-31.536613,-70.511559,-98.441971,-0.62261236,-1.4175376,3808,0.000255976,0.001586609
C14158975_17,Clc1cc(Cl)ccc1NC(=S)\N=C(\Nc1nc(cc(n1)C)C)/NCCc1sccc1,-77.1933,-14.6417,-11.169047,-10.655024,-20.337769,-20.232899,-66.337837,-92.551064,1.3903506,-2.6357362,3464,3.74E-05,2.68E-05
C06244525_13,S([C@H](C(=O)c1c2c([nH]c1)cccc2)c1ccccc1)c1nc2cc(S(=O)(=O)N)ccc2n1CCCC,-106.263,-14.7024,-11.168717,-10.706292,-25.369318,-24.268341,-82.184799,-92.04303,-1.078478,1.4703162,4398,0.00058465,2.55E-05
C14476870_9,Clc1c(cccc1Cl)[C@@H]1Nc2c([C@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1ccccc1)cc2,-105.017,-18.0841,-11.168262,-11.312309,-27.577497,-25.925097,-82.140121,-92.031265,-4.3029523,-3.6137357,3168,0.00051016,0.000111394
C15078647_13,S(CC(=O)N[C@H]1CCCc2n(ncc12)-c1ccc(F)cc1F)c1nncn1C,-95.4458,-15.5198,-11.168233,-10.649342,-28.450895,-26.607594,-102.37251,-107.02001,-7.4127698,-7.9412899,171,0.002989438,0.002549579
C08903663_17,s1cccc1[C@@H]1C(C(=O)Nc2ccccc2)=C(NC(SCC(=O)NCc2ccccc2)=C1C#N)C,-103.257,-13.7933,-11.167746,-10.67393,-29.240019,-27.01128,-96.933006,-98.177818,0.6421231,-1.4262608,3807,0.001358436,0.000154153
C43528192_14,Clc1cc(NC(=S)NC[C@@H]2[NH+]3C[C@@H]([C@@H](C2)CC3)CN2CCN(CC2)c2ccc(F)cc2)ccc1,-116.393,-15.7759,-11.167093,-11.570138,-34.259304,-32.539104,-79.213333,-94.804733,-1.2059079,-0.45447516,4021,0.003965543,0.002044131
C33358657_1,Ic1cc(I)cc(C2Nc3c4c(ccc3)cccc4N2)c1O,-82.1448,-19.3381,-11.166273,-11.161785,-21.673691,-22.248747,-85.75705,-84.135902,-6.5168061,-6.3545904,1098,0.000369774,0.000614897
C33358657_3,Ic1cc(I)cc(C2Nc3c4c(ccc3)cccc4N2)c1O,-82.6342,-19.3368,-11.166273,-11.161785,-21.673691,-22.248747,-85.75705,-84.135902,-6.5168061,-6.3545904,1097,0.000369155,0.000613015
C83240164_2,S=C(Nc1ccccc1)N(Cc1[n+](noc1[O-])-c1ccccc1)Cc1ccccc1,-99.7807,-15.8861,-11.165912,-10.565686,-24.253185,-22.341492,-82.753654,-93.741158,-5.9745164,-5.1836586,2230,0.000234981,4.33E-05
C06310825_6,S=C(Nc1ccc(cc1)CCCC)N(Cc1ccc([NH+](C)C)cc1)C[C@H]1OCCC1,-102.924,-7.23874,-11.16495,-11.530743,-31.697567,-31.610006,-87.735893,-94.026886,-1.5971695,-1.1854525,3860,0.00147465,0.001547807
C54690755_1,S([C@@H]1C[C@@H](CCC1)C)c1nccnc1C#N,-74.8249,-18.0821,-11.164335,-10.016104,-22.629807,-20.852999,-71.834587,-80.491554,-4.9760933,-5.5666041,1829,4.33E-05,4.19E-05
C18264801_12,s1c(nnc1SCC(=O)N[C@@H](c1ccc(F)cc1)c1sccc1)NCc1ccccc1,-104.449,-11.0574,-11.164094,-12.002892,-26.024841,-24.373734,-81.669922,-96.920898,-5.6036882,-6.3243098,1119,0.000472375,0.000681824
C41385199_8,O1CCCOc2c1cc(cc2)[C@H]1Nc2c(C1)cccc2,-84.5549,-19.3138,-11.163911,-11.05169,-23.564522,-24.947418,-96.171532,-94.899101,-7.3261886,-7.3894486,386,0.001869001,0.001416782
C19782046_15,s1c(ccc1C(=O)NCc1ncccc1)[C@@H]1N(CCC1)C(=O)c1ccoc1,-98.394,-15.6778,-11.162153,-10.417434,-26.907482,-25.987055,-101.10577,-105.01295,-7.2938542,-6.6733575,855,0.00260421,0.000844459
C20464489_8,s1c2c(CCCC2)c(CNC(=O)Nc2ccccc2C(F)(F)F)c1-n1cccc1,-103.154,-17.4163,-11.161207,-11.458772,-25.001232,-24.716124,-81.348053,-89.271553,-3.9722657,-5.5646486,1831,0.000322203,0.000128951
C20909069_6,S(CCC(=O)Nc1ccccc1NC(=O)C)c1nnc(NN=C(Cc2ccccc2)Cc2ccccc2)[n-]1,-95.2335,-13.4679,-11.160562,-11.265998,-29.438023,-28.757675,-59.636543,-78.45462,7.0639811,8.3907862,5017,0.000269914,0.000235642
C02938188_16,Brc1ccc(S(=O)([O-])=N[C@H](/C(/O)=N/Cc2ccc(cc2)C)Cc2ccccc2)cc1,-90.85,-11.8573,-11.160432,-10.635444,-26.679125,-23.530178,-73.9002,-80.780655,-5.4709778,-3.6644995,3148,7.52E-05,5.69E-06
C10505956_2,Clc1cc(Cl)ccc1O[C@@H](C(=O)NNC(=S)NC(=O)c1cc(Cl)cc(Cl)c1)C,-83.5074,-19.19,-11.160026,-11.594676,-22.69385,-22.598549,-86.826561,-99.893158,-1.6370376,-3.8696468,3068,0.000117592,0.000537132
C21235955_2,O=C1C2=C(Nc3c(N[C@H]2c2cc4c(cc2)cccc4)cccc3)C[C@@H](C1)c1ccc(cc1)C(C)(C)C,-74.1779,-17.8765,-11.15997,-11.618019,-31.934795,-30.630339,-82.725281,-78.76651,-0.9740423,-2.3122725,3573,0.001246813,0.001003811
C22785152_10,s1cccc1[C@H](N1CCN(CC1)Cc1ccccc1)[C@@H](NC(=S)NCCc1ccccc1)C,-116.881,-15.3219,-11.159913,-10.36377,-33.324654,-31.675591,-91.557205,-82.852196,1.5993754,-0.28115603,4070,0.004034,0.001435184
C68605213_8,O=C(NC1CC[NH+](CC1)CC(=O)N(C)C)[C@H]1N(CCC1)C(=O)CC(C)(C)C,-94.2314,-15.5546,-11.159248,-11.057496,-33.098965,-34.767235,-81.35627,-101.88068,-5.0320024,-5.8934212,1546,0.001840861,0.002693205
C20884363_1,Brc1cc(ccc1OC)[C@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(Cl)cc1)cccc2,-72.2292,-18.5797,-11.159099,-11.013596,-26.588272,-25.157352,-86.873528,-94.572975,-3.4558573,-2.7182181,3442,0.000128145,0.000129457
C02532371_9,Brc1ccc(N\C=C(\[C@@H](Nc2ccc(Br)cc2)c2occc2)/C=O)cc1,-95.0776,-15.9926,-11.156862,-10.93982,-25.142937,-22.847805,-97.807877,-110.089,-6.6724763,-6.9760766,628,0.001446284,0.001741475
C36354680_2,Clc1ccc(cc1)[C@H]([NH+]1CCN(CC1)[C@H](C(=O)[O-])c1c2c([nH]c1)cc(cc2)CO)c1ccccc1,-103.016,-16.2109,-11.155494,-12.119867,-31.290997,-29.270332,-74.134628,-99.470001,1.1577197,3.84061,4681,0.001174701,0.001078733
C20553747_1,O=C([O-])c1ccc(cc1)CN1CCCc2cc(ccc12)C,-92.0864,-16.9948,-11.153441,-10.511206,-24.060091,-22.80862,-103.91885,-96.632462,-7.8328524,-8.266324,113,0.003586171,0.002068343
C38655655_4,Clc1cc(ccc1Cl)[C@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(cc1)C)cc2,-93.4119,-16.8767,-11.153358,-12.321519,-26.155674,-24.868443,-89.077408,-110.07094,-5.3772364,-4.350471,2852,0.000229835,0.002064624
C22581935_29,Brc1ccc(N2C(=O)[C@@H](NCCN3CC[NH+](CC3)C)CC2=O)cc1,-94.8358,-19.9581,-11.153234,-10.767912,-27.336044,-26.514133,-89.960785,-101.47325,-5.2321215,-6.1313925,1273,0.000294753,0.001265873
C43954126_24,S(=O)(=O)(NCC1CCN(CC1)Cc1cc(oc1C)C)c1c(noc1C)C,-104.133,-19.2396,-11.15084,-10.402743,-28.751207,-27.921375,-86.790916,-92.778206,-3.9076457,-5.3447819,2070,0.00057987,0.000322429
C22704779_11,Brc1cc(C(=O)\[NH+]=C(/[S-])\Nc2sc3c(CC[C@@H](C3)C)c2C#N)c(Cl)cc1,-77.4134,-11.0137,-11.150392,-11.642105,-22.000479,-21.387348,-76.785568,-91.511765,-4.0570521,-5.1969666,2219,3.72E-05,0.000197343
C33747075_27,s1c2c(CC[C@H](C2)C(C)(C)C)c(C(=O)Nc2ccccc2C(F)(F)F)c1NC(=O)c1ccccc1C,-68.1708,-12.7737,-11.149448,-10.055666,-27.425474,-26.064371,-53.950104,-77.141708,-0.36638713,7.4988999,4966,5.73E-05,9.89E-06
C33687049_4,S([C@H]([C@H](O)CCCC(O)=O)\C=C/C=C\C=C\C\C=C\CCCCC)c1ccc(cc1)C(=O)[O-],-120.951,-17.1651,-11.148005,-11.328321,-29.962481,-28.007772,-58.71899,-68.988731,5.0161843,1.5813597,4410,0.002506426,0.000153208
C86350081_1,Clc1cc(N2CC(=O)N[C@@](CC)(C)C2=O)cc(Cl)c1,-75.3249,-19.0206,-11.147071,-11.266399,-20.334801,-19.736107,-68.654694,-74.908028,-6.6866317,-4.9512768,2443,0.000421424,0.000208862
C00865909_4,Clc1c2n(nc1C(=O)Nc1c3c(ccc1)cccc3)[C@@H](C[C@@H](N2)c1sccc1)C(F)(F)F,-91.5321,-19.3214,-11.146423,-11.412021,-26.785305,-26.438599,-88.544495,-88.019493,-4.6259308,-3.3680387,3254,0.000193638,0.000521267
C22704779_9,Brc1cc(C(=O)\[NH+]=C(/[S-])\Nc2sc3c(CC[C@@H](C3)C)c2C#N)c(Cl)cc1,-75.1202,-12.0114,-11.146316,-10.889469,-23.55411,-21.332016,-78.630974,-85.084991,-4.0368643,-4.9931016,2414,3.86E-05,1.71E-05
C35025768_57,O(CCCCC)c1ccc(cc1)[C@H]1N(CC[NH+](C)C)C(=O)C(O)=C1C(=O)c1ccc(OCCC)cc1,-99.068,-12.9627,-11.145842,-11.122902,-31.565628,-30.532227,-70.244591,-92.777733,6.1797128,1.5325323,4404,0.001129602,0.000829372
C95461854_2,Clc1ccc(S(=O)(=O)C)cc1S(=O)(=O)N1CC[NH+](CC1)CCCO,-92.3523,-19.9507,-11.143903,-12.212415,-25.424007,-23.190842,-91.185394,-101.33429,-3.9474277,-4.7339892,2615,0.000327737,0.001839915
C21969338_40,s1c2CC[C@H](Cc2cc1C(=O)NNC(=O)CCN1C(=NNC1=S)c1ccc(cc1)C)C(C)(C)C,-90.6922,-16.0375,-11.143755,-10.658376,-28.299473,-29.307554,-81.724525,-83.531548,0.65968966,4.0216818,4698,0.000114549,0.000305588
C22717797_46,s1c2c(CC[C@H](C2)c2ccccc2)c(C(OC)=O)c1NC(=O)[C@@H](Sc1ccc(N)cc1)CC,-86.3211,-16.584,-11.143159,-11.614588,-27.450233,-27.889376,-78.099442,-98.773201,-1.4469168,-5.1049724,2306,6.11E-05,0.00038624
C13637867_18,O(CCCc1ccccc1)c1c2N[C@@H]([C@@H]3[C@H](C=CC3)c2ccc1)c1ccc(O)cc1,-93.6839,-18.473,-11.141433,-11.544948,-26.055445,-27.227686,-74.712357,-99.702347,-4.8191261,-5.0044599,2402,6.03E-05,0.000398526
C97959244_18,Brc1ccc(N2C(=O)\C(=C/c3c4c(n(c3)CCOc3cc(ccc3C(C)C)C)cccc4)\C([O-])=NC2=O)cc1,-69.6857,-14.3499,-11.14071,-9.6106863,-28.542339,-29.516281,-53.69706,-64.7313,-1.0412552,7.7023473,4982,0.000115969,0.000368901
C59311542_50,Brc1cc(ccc1)CSc1ccccc1NC(=O)CSc1nc([nH]n1)N\N=C\C(C)C,-101.224,-13.0308,-11.140147,-10.933949,-26.140162,-24.481892,-75.1856,-88.058357,0.49851963,0.80709219,4292,0.000198083,1.91E-05
C08397806_8,s1c2c(CC[C@@H](C2)C)c(C#N)c1NC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-94.2621,-19.7351,-11.140124,-11.458095,-24.261524,-23.305292,-97.585815,-106.42251,-8.8340425,-9.982357,16,0.003351925,0.003956713
C20207103_49,S1N=C(S(=O)(=O)CC(C)C)N2C1=NC(=O)/C(=C\c1ccc(SC)cc1)/C2=N,-87.0488,-11.5606,-11.13897,-10.583611,-25.720293,-25.822161,-90.690163,-93.669044,-4.4443817,-4.9165049,2477,0.000287616,4.60E-05
C34952714_3,Brc1ccccc1NC(=O)N[C@@H](CCC)C(=O)N1CC[NH+](CC1)C\C=C\c1ccccc1,-102.242,-17.9899,-11.138528,-12.035006,-31.174738,-31.281294,-84.550934,-93.299904,0.56890845,-3.3902421,3246,0.001100747,0.00172882
CHEMBL51314_1,O=C1c2cc(NC(=O)C(C)(C)C)ccc2-c2c(cccc2)C1=O,-86.2295,-19.9983,-11.137338,-10.924629,-22.611607,-22.854534,-89.716225,-107.66581,-5.8526001,-6.8024731,756,0.000280357,0.002879513
C20880234_56,Clc1cc(Cl)ccc1COc1c(cccc1OC)CNc1cc(C(=O)[O-])c(Cl)cc1,-97.623,-12.7717,-11.137017,-10.819742,-24.599625,-23.733797,-88.342911,-97.817337,-7.4617829,-4.3951674,2827,0.001463777,0.000121869
C20069658_16,S(=O)([O-])(=N[C@]1(C2=C(N(C1=O)c1cc(C)c(cc1)C)CC(CC2=O)(C)C)C(F)(F)F)c1ccc(cc1)C,-62.8016,-13.0464,-11.135871,-11.011542,-27.73008,-27.892813,-79.723274,-79.807526,-2.8594112,1.2120938,4361,6.97E-05,9.36E-05
C21255161_6,O(CC(C)C)c1ccc(cc1)[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccccc1)cccc2,-81.0307,-18.5779,-11.135696,-10.796944,-31.40307,-30.94488,-78.142738,-100.7012,-2.2139843,-5.130888,2282,0.000970305,0.001314119
C22107861_19,Clc1ccccc1COc1ccc(cc1OCC)C[NH2+]CCSc1nnnn1-c1ccccc1,-112.984,-12.2143,-11.134332,-11.365615,-26.551435,-28.396799,-72.289703,-95.81176,-1.7552813,-0.86491454,3939,0.00144389,0.000259598
C94907418_5,Cl[C@@H](C1(CCCC1)CC)c1cc2oc([O-])nc2cc1,-87.5474,-19.1102,-11.133496,-11.157386,-21.973507,-21.327435,-82.464478,-91.5495,-6.7978864,-7.3470926,403,0.000509237,0.001124463
C97961733_4,Ic1cc(cc(OC)c1OCc1ccccc1)\C=C/1\C(=O)N(C2CCCCC2)C(=O)N=C\1[O-],-82.4797,-12.7218,-11.133154,-11.51733,-26.058893,-26.925888,-71.591187,-94.151436,4.8306131,1.2805771,4369,3.76E-05,0.000179882
C14465825_8,Clc1ccccc1[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)NCCc1ccccc1)cc2,-112.088,-18.2203,-11.13315,-11.943312,-28.917257,-29.266424,-89.341393,-106.28145,-3.0819864,-4.6935534,2637,0.001562312,0.001453572
C10460420_45,Brc1cc(ccc1OCC(=O)NNC(=S)NC(=O)CCc1ccccc1Cl)C(C)C,-97.7882,-16.1582,-11.132489,-11.263042,-26.579407,-27.823969,-73.789291,-93.314476,-0.89495742,-1.8293842,3704,0.000102402,0.000146826
C59500276_6,Clc1cc(NC(=O)CSc2sc3cc(\N=C\c4c5c(ccc4O)cccc5)ccc3n2)c(cc1)C,-96.1025,-14.673,-11.131473,-11.920175,-29.359232,-28.819096,-65.138794,-89.20475,1.0164037,-2.1668406,3614,0.000256009,0.000573326
C38655707_2,Clc1cc(ccc1Cl)[C@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(F)cc1)cc2,-93.8966,-16.8644,-11.13122,-12.909589,-25.331356,-24.422935,-89.696762,-96.670517,-6.7777019,-6.7001553,831,0.000681127,0.001954557
C25057712_7,Clc1ccccc1-c1c2c(sc1)nc(nc2[O-])C[NH2+][C@@H](C)c1ccccc1C,-100.364,-17.2336,-11.130033,-11.39899,-25.216299,-24.579287,-79.504929,-92.749939,-4.7184663,-5.5209656,1877,0.000165253,0.000124673
C72228861_7,Clc1cc(Cl)cc(C)c1OCC(=O)Nc1c(c2sc([nH+]c2cc1C)N\N=C(/CC)\C)C,-86.3961,-10.0957,-11.12777,-11.705173,-27.410019,-27.260237,-99.514534,-106.42565,-0.61517203,-2.5351369,3498,0.001301707,0.000995017
C20691047_16,S(=O)(=O)(Nc1cc(C)c(cc1)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1c(cc(cc1C)C)C,-101.564,-17.9537,-11.126405,-10.979666,-31.768965,-30.964724,-97.871117,-86.965469,-4.7930427,-3.5025883,3207,0.002337447,0.001041129
C36601568_6,o1c(ccc1C)CN([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c1cc(O)ccc1)C(=O)C(C)=C,-82.2199,-8.31078,-11.126239,-11.211764,-25.13307,-24.910606,-76.301514,-91.70018,2.163501,0.30196103,4201,3.46E-05,6.05E-05
C65304875_32,O=C([O-])c1ccc(N\C(=[NH+]\Cc2ccc(cc2)C)\N[C@H](CC23CC4CC(C2)CC(C3)C4)C)cc1,-75.1869,-9.61955,-11.124649,-13.526911,-27.853422,-26.75745,-76.59108,-94.57814,-2.5984471,-0.80712336,3954,7.03E-05,0.002202306
C22833282_34,s1cccc1S(=O)([O-])=Nc1ccc(S[C@@H](CC)C(=O)N(c2ccccc2)c2ccccc2)cc1,-88.0785,-2.94648,-11.123818,-10.844433,-26.958441,-24.881247,-88.16227,-86.786674,-3.800801,1.888701,4459,0.000174058,1.46E-05
C04082923_3,Brc1cc([C@@H]2Nc3c(NC4=C2C(=O)C[C@H](C4)c2ccccc2)cccc3)c(F)cc1,-79.5933,-18.598,-11.12347,-10.748592,-23.796911,-24.080936,-67.665321,-87.091217,-2.783047,-5.6587205,1750,3.25E-05,0.00010585
C63237079_20,S(=O)(=O)(NC[C@H](C=1C[NH+]=C2C=1C=CC=C2)c1ccc([NH+](C)C)cc1)c1ccc(cc1)C(OCC)=O,-98.5146,-9.41543,-11.12287,-11.163447,-28.184113,-28.304884,-89.609337,-108.90005,-2.2816207,-1.2794994,3834,0.00033968,0.001227792
C09365387_12,O=C(C)c1c(C)c([nH]c1C)C(=O)N1CC[C@@H]2[C@H](CCCC2)C1,-72.9536,-14.4893,-11.121842,-9.3838568,-26.709665,-25.997803,-81.317284,-87.061623,-6.1093488,-6.5958934,914,0.000160712,0.000241694
C06803567_26,O=C([O-])c1n(c2c(cccc2)c1C[NH2+][C@@H]1CCC[C@H](C)[C@@H]1C)Cc1cc(ccc1)C,-97.8815,-16.7919,-11.121734,-10.242167,-30.825897,-28.347189,-75.116898,-80.566689,-1.2112439,-5.4861078,1919,0.000785394,0.000137123
C05949769_11,Clc1cc(N2C3=C([C@H](C(C#N)=C2N)c2ccsc2SCC)C(=O)CC(C3)(C)C)ccc1Cl,-72.9452,-7.33699,-11.120866,-9.3127623,-24.036407,-21.462061,-85.41053,-75.809273,-2.5971918,1.5381134,4405,8.16E-05,1.32E-07
