id,smiles,ECR_1DB1,ECR_3KPZ
VDRML17300,ClC=1C(=C2CCCC(C)C2CCCC(CCCCC(O)=O)C)C(=O)CCC=1CO,2.15E-298,1.62E-187
VDRML12818,O=C(NC(C(C)C)C)CN(C(C(Cc1cc(-c2ccccc2)c(cc1C)C(CC)CC)C)C)C(C)C,3.79E-14,1.32E-31
VDRML17977,O(C)C=1C(=O)C(=CC=1C(=O)N=C)C(C=C)c1ccccc1,1.10E-232,2.63E-259
VDRML21977,Clc1ncc(cc1)Cc1snnc1CNC=C=O,0,0
VDRML10429,O(C(CCO)COc1ccccc1C)c1ccc(cc1C)C(CCO)(CC)c1ccc(cc1OCC)C(O)C,1.53E-127,4.49E-195
VDRML11646,FC(C(O)(C(O)CC(CC)(c1cc(CO)c(cc1)CO)c1cc(OC)c(cc1)C)C(F)(F)F)C,0,0
VDRML23412,O=C1c2c(ccc(NC(=O)C(C)(C)C)c2)C(=C)C(=C)C1=C,1.04E-172,1.87E-49
VDRML15300,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C=2CC(=CC=CC=2)C1=O,0,3.54E-219
VDRML16143,OC1(NC(=O)c2ccccc2)C(=O)C(=N)CC1=O,0,9.24E-165
VDRML16918,Clc1c(C(C)C2C=CC=C2)c(C#N)c(Cl)c(Cl)c1Cl,1.29E-217,1.12E-123
VDRML14197,S=C1NC(=NC(=C=C)C1=C)c1cc(OC)ccc1,0,2.22E-38
VDRML15044,Clc1ccc(S(=O)c2sncc2C(=O)NCCCC)cc1,2.50797e-318,6.81E-163
VDRML18390,OC1(C=C(C(CC)(C(C)C1C)c1cc(n(c1)CC)CC(=O)NCCN(CC)CC)c1ccccc1)C,1.07E-258,2.7432246476e-314
VDRML17060,Clc1c(C=2CC=2C)c(Cl)c(Cl)c(C#N)c1Cl,0,5.23E-22
VDRML21724,S(=O)(=O)(Nc1n(c2c3c1S(=O)(c1c(-c3c3c(c2)cccc3)cccc1O)=[CH2])C1CCCC1)c1ccccc1C,0,0
VDRML7262,O(C)C1=C(C)C(=O)C(=CC1=C)C(C=C)c1ccccc1,5.08E-204,1.17E-218
VDRML11971,O(CC)C=1C(=O)C(C(C=C)c2ccccc2)=C(OCCCCCC)C=1OC,0,2.02E-273
VDRML16837,Oc1cc(n(CCC(C)C)c1C(CC)(CC)c1cc(ccc1)C)C1C(C(C)C)C1=O,0,0
VDRML20527,OC1(NC(=O)c2ccccc2)C(C)=C(CC1=O)C,0,8.07E-151
VDRML8498,ClC=1C(=O)C=1CCCCCCCCCCCC,2.05E-163,1.58E-100
VDRML765,O(C(CCO)C)c1ccc(cc1OCC(O)C(C)(C)C)C(CC)(CC)c1cc(C)c(OCCCCC)cc1,2.93E-108,1.31E-68
VDRML8453,OC(C(C)=C)(CCc1ccccc1-c1cc(NC(=O)C(CCO)(CO)C)ccc1C)C,2.74E-275,7.70E-249
VDRML12044,ClC(C(=O)Nc1ccc(OC)nc1)=C(Cl)S(=O)CC=CC,6.15269e-317,3.66E-39
VDRML12891,O=C(C1=CC(C)C1CC1(NC(=O)C=2C=CC=2)CC1)c1ccccc1,6.76E-160,4.89E-151
VDRML19612,Clc1ccc(S(=O)c2ccc(cc2)C(=O)NCCC)cc1,3.63E-190,1.13E-165
VDRML11703,OCc1cc(ccc1CO)CCc1cc(ccc1)C(CCCCC)=CC=CC(O)(CC)C,1.52E-47,0
VDRML23377,ClC=1C=2C=1c1c(cccc1)C(=O)N(C(O)C)C(=O)C=2C#C,0,3.20E-142
VDRML11347,S=C1NC(=NC2=C1CC2)c1cc(OC)ccc1,0,1.34E-38
VDRML17324,ClC=1C(=C(C(=O)C)CO)C(=O)C=1Cl,0,7.85E-179
VDRML11342,SCC1Nc2[nH]c(nc12)-c1cc(OC)ccc1,0,9.47E-97
VDRML23595,ClC=1C(=O)C(Cl)=C(Cl)C(=CC=1c1cc2-c(c1)c2)C=O,3.14E-289,2.38E-104
VDRML19958,Clc1ccc(cc1)CC=1CN=NC=1C(=O)NCCC,2.63E-221,3.44E-284
VDRML16348,O=C=C1Cc2c(-c3c1ccc(c3)-c1ccccc1)cccc2,2.04E-84,1.06E-22
VDRML16768,ClC=1C(=O)C(Cl)=C(Cl)C=1CNC(C)C,0,4.31E-179
VDRML15021,Clc1cc2CNC(=Nc2cc1)c1cc(OC)ccc1,7.43E-274,2.45E-38
VDRML19467,ClC(=C(C(=O)Nc1ccc(OC)nc1)C)C(OC)=O,0,3.58E-107
VDRML7009,Clc1ccc(S(=O)c2cc(-c3ccc(nc3C(=O)NCCC)C(CC)CC)c(cc2)C)cc1,0,0
VDRML7875,OC1(NC(=O)c2ccccc2)C(=O)C2=C(C1=O)C2=C,0,3.40E-165
VDRML5116,FC(F)(F)C(O)(C=C1Cc2c(-c3c1cc(NC(CC)=CC)cc3)cccc2)C(F)F,0,2.55E-131
VDRML12894,O=C(C(CC1(NC(=O)C=2C=CC=2)CC1)C)c1ccccc1,9.31E-284,1.12E-277
VDRML23102,O=Cc1ccccc1-c1cc(ccc1C)-c1ccccc1,6.90E-52,1.13E-49
VDRML21709,o1c(ccc1C=Nc1ccc(N(C)C)cc1)C=NC=1C=CC=1,2.39E-144,6.75E-121
VDRML18528,OC1(NC(=O)c2ccccc2)C(=O)C(CC1=O)=CC,0,6.88E-167
VDRML18548,OC1(NC(=O)c2ccccc2)C(=O)C(C1=O)=C1C=C1C,0,8.19E-157
VDRML16916,Clc1c(C(C)(C)c2ccccc2)c(C#N)c(Cl)c(Cl)c1Cl,1.51E-122,5.62E-127
VDRML3453,O(C)C1=C(C(CC)C)C(=O)C=C1C(C=C)c1ccccc1,8.69E-180,3.22E-105
VDRML5574,O=C(Nc1cc2c(c3c(cc2)cccc3)cc1)C(C)(C)C,2.67E-149,2.54E-52
VDRML19531,Clc1ccc(S(=O)C=2CCSNC=2C(=O)NCCC)cc1,4.22E-287,5.74E-174
VDRML11349,S=C1NC(=NC2=C1CC=C2)c1cc(OC)ccc1,4.06E-234,2.71E-39
VDRML7490,O=C1C=C1Cc1c2c(cc(cc2)-c2ccccc2)c2c(cccc2)c1C,1.86E-279,1.95E-144
VDRML8624,OC1=C2C(=O)C(=C)C(=CC(=O)C(=CC=C1)C2=O)C,0,6.27E-15
VDRML6623,[Si](CC)(COc1ccccc1-c1cc(OC)ccc1)(COC)C1(CC1(C(=O)C)C)C,0,0
VDRML13606,o1c(ccc1C)C=NCN(CNc1ccc(N(C)C)cc1)C,9.74E-224,3.80E-247
VDRML13699,Clc1c(C#N)c(N(CC)C)c(C)c(Cl)c1Cl,0,8.4e-322
VDRML23323,ClC=1C(=O)C(=CC=1NC1(O)C(=O)c2c(cccc2)C1=O)C,1.76E-220,2.18E-302
VDRML15374,OC1CCC=CC1=C1C2CC(C(O)C)C2(C)C1C(=O)NCCC,0,3.27E-304
VDRML20551,OC1(NC(=O)c2ccccc2)C(=O)C(C2=C(C=C2)C1=O)=C=C,4.91E-307,3.30E-153
VDRML15325,O=C1C=CC=CC=C1CCC(CCCCOC)C=C,6.59E-150,3.77E-128
VDRML3476,O(C)C=1C(=O)C(=CC=1CC(C)=C)C(C=C)c1ccccc1,5.27E-257,0
VDRML15042,Clc1ccc(S(=O)c2sccc2C(=O)NCCC)cc1,4.05E-194,5.93E-148
VDRML21901,Clc1ccccc1C=1SN=C(CC)C(=O)C=1N,0,1.20E-304
VDRML20848,O=C1c2c(cc(cc2)-c2ccccc2)C(CCCC1=C=C)=C,1.13E-47,2.12E-20
VDRML12667,OC1(NC(=O)c2ccccc2)C(CC=C2C(=CC=C2)C1=O)=C,3.06E-163,8.96E-153
VDRML14031,S=C(NC(CC)COc1ccc(cc1C)C)c1cc2-c(c1)c2,6.01E-192,2.10E-133
VDRML3946,OC1(NC(=O)c2ccccc2)C(C2=C(C=C2)C1=C)=C,6.84E-203,1.98E-150
VDRML21435,ClC=1C(=O)c2c(-c3c(C=1Cl)c(OC)ccc3)cccc2,0,0
VDRML17984,O(C)C=1C(=O)C(=CC(=O)CC=1C)C(C=C)c1ccccc1,6.1368053e-316,7.78E-253
VDRML5454,Oc1c(C(=C)c2c(cccc2C)-c2c(cccc2O)C)c(ccc1C)C,6.95E-287,8.11E-308
VDRML21661,ClC=1C(=O)C(Cl)=C(Cl)C=1Cc1ccccc1CC,3.61E-188,1.85E-122
VDRML13503,O=C1C2=C(C=C2)c2c(ccc(NC(=O)C(C)(C)C)c2)C1(C)C,1.98E-304,1.25E-49
VDRML21440,ClC=1C(=C)C(c2c(cccc2)C(=O)C=1Cl)=C,0,2.25E-06
VDRML7248,O(C)c1c(C)c(C(=O)C(C)C)c(cc1C(OC)O)C(C=C)c1ccccc1,0,0
VDRML12660,OC1(NC(=O)c2ccccc2)C(=C(C)C=2C=CC=2)C1=O,2.35E-293,3.79E-168
VDRML20501,O=C1C=2C(=C[C-2]C=2C)c2c1ccc(c2)-c1ccccc1,5.51E-42,1.08E-32
VDRML24045,O=C1C=CC=C(NC(=O)C(C)(C)C)C=C1C,0,6.38E-60
VDRML19741,S(=O)(=O)(Nc1n(c2nc3c(nc2c1S(Oc1ccc(OC)nc1)(=O)=O)cccc3)C1CCCCC1)c1ccccc1,0,0
VDRML8307,Clc1c(cccc1C)-c1ccccc1-c1c2c(ccc1)C2=O,1.12983e-319,2.32E-172
VDRML20078,Clc1ccc(S(=O)c2sc3c(C=C3)c2C(=O)NCCC)cc1,2.281e-320,4.54E-161
VDRML8821,O(CC(=O)C(C)(C)C)c1c(cc(cc1C)C(CC)CC)-c1cccc(O)c1OCO,0,0
VDRML23362,O=C(N(N(C)c1ccc(N=CC)cc1)C)c1ccccc1,3.49E-175,8.78E-145
VDRML22058,ClC=1C(=O)C2=C(c3c(cccc3)C=1Cl)C(C=C(C=C2)C)C,5.93E-264,4.18E-13
VDRML14974,O(C)C1=C2C1=CC(=O)C=C2C(C=C)c1ccccc1,0,2.13E-255
VDRML22458,O=C1C(=C)C(c2c(cccc2)C1=O)=CC(=O)c1ccccc1,3.76E-126,2.62E-64
VDRML16127,OC1(NC(=O)c2ccccc2)C(C(C(C(CC)C)C)C)=C1C,4.40E-187,3.10E-129
VDRML18419,O=C1C(=O)C2=C(C(C)C2C)C(=CC1=O)c1ccccc1,0,1.15E-247
VDRML15054,O(C)c1ccc(cc1)CC1=NCc2c(cccc2)C1=O,3.44E-208,7.84E-140
VDRML801,O(C(CCO)CO)c1ccc(cc1OCC(O)C(C)(C)C)CC(O)COc1ccc(cc1C)C(CC)(C)C,6.66E-154,1.33E-74
VDRML23164,ClC=1C(=C(C#N)C=1Cl)c1cc(ccc1C)C,1.49E-272,1.09E-229
VDRML3194,Clc1ccc(S(=O)C2=NN=C2C(=O)NCCC)cc1,0,9.34E-169
VDRML13345,OC(CCC(C(C=C)=C)C)C=Nc1ccc(N(C)C)cc1,2.04E-199,7.10E-179
VDRML19674,S(=O)(Cc1cc2c(nc1C(C(C=C)C)c1cccc(S(=O)(=O)N)c1OC)cccc2)c1ccccc1,0,0
VDRML22089,o1c(ccc1C)C=Nc1ccc(N(CC=O)C)cc1,2.02E-235,3.36E-199
VDRML15833,OC1(NC(=O)c2ccccc2)C(=O)C(=CC=CC)C1=O,0,6.90E-168
VDRML20830,S1C=C(C1=C(N)C(=O)NCCC)c1ccccc1,5.59E-280,2.64E-222
VDRML15983,OC1=CC=C2C1(NC(=O)c1ccccc1)C2=O,0,2.31E-170
VDRML6457,O(C)c1cc(ccc1)C=1NC(=NC(C)=C(N=1)C)c1ccccc1,1.60E-143,1.21E-35
VDRML12583,OC(C(C)(C)C1=C(C(CC(=O)NC)C1C)c1ccccc1)(C(C)(C)C)C,0,0
VDRML22528,O=C1c2c(C=C1C=Nc1ccc(cc1)C=O)cccc2,5.51E-158,1.05E-173
VDRML7751,OC1(NC(=O)c2ccccc2)C(=O)C(CC(=C)C1=O)=C,0,8.36E-165
VDRML13560,ClC=1C(=CC=1Cl)c1cc2c(cc1O)C2=O,7.32E-307,1.79E-72
VDRML21797,Clc1c2nc3c(nc2n(C(CCS(=O)(=O)c2ccccc2)CC)c1NS(=O)(=O)c1ccccc1)cccc3,0,0
VDRML19825,Clc1ccc(S(=O)c2cc(cnc2C(=O)NCCC)C=C)cc1,0,8.54E-173
VDRML8362,o1c(ccc1C=Nc1ccc(N(C)C)cc1)C=NC1C=C1,5.13E-169,1.06E-139
VDRML17119,Clc1c(C)c(ccc1C(C(C(C(C(=O)C)C)C)C)C)C,1.26E-167,2.22E-155
VDRML21758,Oc1c2c(C3=C(C(=CC2=O)C)C(=O)c2c3c3C4=C(C=C4C)c3cc2C)ccc1,0,6.11E-05
VDRML23693,O=C1C2=C(c3c1cc(NC(=O)C(C)(C)C)cc3)C(C)C2C,2.76E-201,1.37E-45
VDRML23150,ClC=1C(=C(C=CC(=O)C)C=1c1ccccc1)c1ccccc1,0,2.93E-69
VDRML11616,FC(F)(F)C(O)(C(O)CC(CC)(c1cc(C)c(OCO)cc1)c1cc(ccc1)CCC)C(F)F,0,0
VDRML20632,S(=O)(=O)(Nc1n(c2nc3c(nc2c1-c1cc([SH]=O)ccc1)cccc3)C1CCCCC1)c1ccccc1,0,0
VDRML4862,Clc1c(C=2C=CC=2)c(C#N)c(Cl)c(Cl)c1Cl,9.89E-230,1.25E-282
VDRML16564,FC(O)(C=C(CC)c1cc(OCCc2cc(CO)c(cc2)CO)ccc1)C,3.01E-272,0
VDRML13202,Oc1cc(ccc1)C(CCCC)=CC=CC(O)(CCCc1cc(CO)c(cc1)CO)CC,1.48E-76,0
VDRML8806,o1c(ccc1C)C=NN(NC=Nc1ccc(NC)cc1)C,5.92E-186,7.98E-224
VDRML13949,O(C)c1cc(ccc1)C=1N=C(N(CCC)CC(=O)NC(C(C)C)C(OC)=O)C(CC)C(C)C(O)C(C=1)(C)C,0,1.36930635e-316
VDRML15832,OC1(NC(=O)c2ccccc2)C(=O)C(=CCCC)C1=O,0,1.55E-171
VDRML5258,Clc1c(C=2CC=2)c(C#N)c(Cl)c(Cl)c1Cl,0,5.75E-20
VDRML21498,Oc1c2c(ccc1)C(=O)C(=CC2=C=C(C)C)C,0,5.03E-07
VDRML7031,OC(CC)(CC)c1ccc(-c2cc(ccc2C)C)c(CCC)c1Cc1cc(C)c(cc1)CO,0,0
VDRML19107,O(C(CNCCN(C(C)C)C)=C1c2c(C(CC)C1CC)c(ccc2)C)C(=O)C(C)(C)C,4.92E-308,1.37E-200
VDRML19882,s1nnc(C(=O)NCC=C)c1C(C)c1ccccc1,1.53E-282,1.6467336752248e-310
VDRML19684,O(C)c1c(cccc1C=O)C(C=C)c1cc2c(cc1C(O)c1ccccc1)cccc2,0,0
VDRML4719,Clc1c-2c(ccc1OC1C(C)C1C)C(=O)c1c-2cccc1,1.72E-173,6.39E-138
VDRML7668,OC1=CC(C2=Cc3c(cccc3)C2=O)=C1CC,1.30E-218,2.17E-185
VDRML23321,ClC1=CC=C(CNC2(O)C(=O)c3c(cccc3)C2=O)C1=O,1.88E-283,1.27E-172
VDRML20847,O=C1c2c(cc(cc2)-c2ccccc2)C(CCC1=C=C)=C,4.99E-81,1.91E-20
VDRML19883,s1nnc(C(=O)CCC=C)c1C(C)c1ccccc1,2.93E-224,5.05E-202
VDRML13950,O(C)c1cc(ccc1)C=1N=C(N(CCC)CC(=O)NC(C(C)C)C(OC)=O)C(CC)C(N(O)C(C=1)(C)C)C,7.30E-306,0
VDRML4466,OC1(CCC1)C(C(C)c1ccccc1-c1ccccc1)C(=O)c1ccccc1,6.35E-252,9.02E-194
VDRML23364,N(N(C)c1ccc(N=CC)cc1)(C)c1ccccc1C,3.11E-131,6.70E-118
VDRML21576,Clc1c(C=CC)c(C)c(C#N)c(Cl)c1Cl,0,0
VDRML15030,Clc1ccc(cc1)C=1C=C(CCC=1)C(=O)NCCC,8.21E-119,2.77E-124
VDRML15821,OC1(NC(=O)c2ccccc2)C(C1=O)=C1C=C1,0,2.05E-163
VDRML20887,OC1(NC(=O)c2ccccc2)C=C(C)C1=O,0,1.01E-159
VDRML5039,Oc1c2c(ccc1)C(=O)C(=CC2=C=C)C,0,7.15E-27
VDRML7573,OC1(NC(=O)c2ccccc2)c2c(cccc2)C(=C)C1=O,7.93E-299,3.63E-152
VDRML17069,S=CNc1nc2c(c3c1cc(OC)cc3)cccc2,0,4.79E-27
VDRML20641,S(=O)(Nc1n(c2nc3c(nc2c1-c1ccccc1O)cccc3)C1CCCCC1)C=1C(=O)C=1O,0,0
VDRML13505,O=C1C2=C(C=C2)c2c(ccc(NC(=O)C(C)(C)C)c2)C1=C,2.34E-175,1.67E-44
VDRML23695,O=C1C2=C(c3c1cc(NC(=O)C(C)(C)C)cc3)C(=C)C2=C,1.73E-174,6.15E-46
VDRML7882,OC1(NC(=O)c2ccccc2)C(=O)C=2C(=CC(C=2)C)C1=O,0,1.52E-163
VDRML24231,O=C1C2=C(C2)C(=O)c2c1cc(NC(=O)C)cc2,0,1.52E-09
VDRML3890,O=C1c2c(cc(cc2)-c2ccccc2)C(C)=C1C=1C=CC=1,4.39E-70,4.76E-24
VDRML16619,FC(F)(F)C(O)(C=C(O)C(CC)(c1cc(C)c(OCO)cc1)c1cc(OCC)ccc1)C(F)(F)F,0,2.66E-302
VDRML16137,OC1(NC(=O)c2ccccc2)C(=C)C(C)(C)C1=C,2.36E-295,4.14E-164
VDRML12210,O(C)c1ccc(cc1)C(CC)(CC)C=C(C(O)C(C)C)C=C(NCC)C(=O)Nc1ccc(OC)nc1,8.04E-227,1.84837023e-316
VDRML3108,O(CCC)c1c(OC)c(OC)c(cc1C(C=CCC)c1ccccc1)C,0,0
VDRML8675,ClC=1C(C)=C(OCC=1C#N)C,0,1.87E-10
VDRML8768,ClC=1C(=O)C(Cl)=C(Cl)C=2C(=C3C=2C(=CC(C)=C3C)C)C=1Cl,2.5e-323,1.01E-05
VDRML10866,FC(CC(O)(CCC)C)(COc1cc(ccc1)C(CC)=CCc1cc(CO)c(cc1)CO)C,8.01E-71,0
VDRML12892,O=C(C=1C(CC2(NC(=O)C=3C=CC=3)CC2)C=1C)c1ccccc1,1.90E-133,4.95E-117
VDRML7694,O=C1C(=C)C(c2c(ccc(c2)-c2ccccc2)C1=O)=CC,1.25E-126,7.92E-28
VDRML3365,Clc1ccc(S(=O)C=2N=C(C(=O)NCCC)C=2C)cc1,0,7.61E-167
VDRML800,O(C(CCO)CO)c1ccc(cc1CCC(O)C(C)(C)C)CC(O)COc1ccc(cc1C)C(CC)(C)C,1.02E-240,2.90E-181
VDRML22745,O=C1c2c(-c3c1ccc(c3)-c1ccccc1)c=1c3Cc3c=12,7.77E-59,4.23E-17
VDRML7261,O(C)C1=C(C)C(=O)C(=CC1=CC)C(C=C)c1ccccc1,2.07E-205,5.48E-272
VDRML3220,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C(=C)C(C)=C1C,0,6.40E-216
VDRML22690,OC1(NC(=O)c2ccccc2)c2c(CC1=O)cccc2,3.79E-246,2.69E-151
VDRML14972,O(C)c1c2-c1c(cc2C(C=C)c1ccccc1)C=O,4.44E-191,1.80E-189
VDRML22135,Clc1c(C#C)c(cc(Cl)c1NC=CC=O)C,0,2.75E-83
VDRML13985,SC1=CC(=S)N=C(NC1=S)c1cc(OC)ccc1,0,1.49E-38
VDRML13558,ClC1=C(C(Cl)=C1Cl)c1cc2c(cc1OC)C2=O,0,5.67E-53
VDRML11964,O(CCCC)C=1C(=O)C(CC)C(C(C=C)c2ccccc2)=C(OCCCCCCCC)C=1OC,1.01E-82,6.28E-93
VDRML13305,O1CCN(CC1)CCCN(C(=O)C(N(CC(CC)CC)C)=CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,5.32E-67,7.71E-56
VDRML22556,Clc1ccc(cc1)C=CC(=O)c1c2c(C=3OC=3C2=O)ccc1,8.46E-92,1.27E-93
VDRML8500,ClC=1C(=O)C=1CCCCCCCCCC,3.17E-215,2.04E-84
VDRML7870,OC1(NC(=O)c2ccccc2)C(=O)C(=CC(C)C)C1=O,0,3.70E-159
VDRML7243,O(C)c1c(C)c(CC(=O)C(C)(C)C)c(cc1C(O)CCOC)C(C=C)c1cc(ccc1)C,0,0
VDRML15797,O(C(n1c(CCC(=C)c2ccccc2)c(cc1C(=O)NC1(CC1)CCO)C)C)CC(C)C,0,0
VDRML21853,Clc1c(CC2C=C2)c(Cl)c(Cl)c(C#N)c1Cl,0,3.88E-293
VDRML10128,O(CC)C=1C(Cc2ccc(OC)cc2)=C(C(OCC)=O)C=1C,0,2.77E-202
VDRML24043,O=C1CCC=C(NC(=O)C(C)(C)C)C=C1,0,9.86E-74
VDRML24042,O=C1CC=C(NC(=O)C(C)(C)C)C=C1,0,4.19E-52
VDRML19903,Clc1ccc(cc1)CS(=O)C(S)=C(N)C(=O)NCCC,3.90E-295,6.13E-277
VDRML19176,O(C)C1=C(C(CCCC)C)C(=CC1=O)c1c(cccc1O)C,3.85E-290,0
VDRML14957,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C=2C(C1=O)C(C=2)C,0,0
VDRML21722,S(=O)(=O)(Nc1n(c2nc3c(c4-c5c(S(=O)(c1c24)=[CH2])c(O)ccc5)cccc3)C1CCCCC1)c1ccccc1C,0,0
VDRML4477,OC1(NC(=O)c2ccccc2)c2c(cccc2)C(=CC)C1=C,1.43E-179,2.96E-150
VDRML17077,OC(C(=O)Nc1c2c(c3c(c1)cccc3)cccc2)(C)C,1.12E-277,1.55E-94
VDRML24338,o1c-2c(cc1)C(=O)c1c-2cc(NC(=O)C(C)(C)C)cc1,4.17E-244,3.10E-52
VDRML12628,O1CC(O)(CCN(CC1O)CCNC(=O)c1[nH]c(cc1)C(CC)(C)c1ccccc1)CC(CCC)C,1.48E-229,4.28E-177
VDRML22968,FC(F)(F)C(C(O)CC(CC)(c1cc(C)c(OCO)cc1)c1cc(C)c(OC)cc1)(C(F)F)C,0,3.18E-216
VDRML3191,Clc1ccc(S(=O)c2cccnc2C(=O)NCCC)cc1,6.08939670834e-313,7.71E-172
VDRML19169,Oc1cccc(C)c1C(C(C(CCC(C)C)(C)C)=C(OCC)C(O)C)=C,0,0
VDRML21361,Oc1c2c(ccc1)C(=O)C(=CC=1C2=C(C)C=1C)C,0,5.19E-19
VDRML20503,O=C1c2c(cc(cc2)-c2ccccc2)C(C=C)=C1C=C,1.30E-102,5.92E-70
VDRML12658,OC1(NC(=O)c2ccccc2)C(=NC=2C=CC=2)C1=O,0,3.80E-169
VDRML16311,O=C1C(C=C1C(O)O)=C1CCC(C)C1CCCCCOC(=O)C(C)C,0,9.09E-236
VDRML24146,OC=C1C=CC=Cc2c1cc(NC)cc2,0,3.75E-09
VDRML19588,O(C)C=1C(=O)C=C(C(C=C)c2ccccc2)C(=CC=1CC)C,1.20E-225,4.38E-147
VDRML24218,Clc1c(C#N)c(C=O)c(C)c(Cl)c1Cl,0,0
VDRML15370,OC1C(C=C(CC1=C)C)=C1C2CCC(C(O)C)C2(CC1C(=O)NCCC)C,0,1.27E-287
VDRML8364,o1c(ccc1C=NNC)C=Nc1ccc(N(C)C)cc1,2.35E-215,1.65E-233
VDRML13408,Clc1cc(ccc1OCC(O)C(CCCN1CCCCC1)(C)C)C(CC)(CC)c1n(CC)c(cc1)CNC,1.56E-96,1.39E-50
VDRML21657,ClC1=C(C(Cl)=C(Cl)C1=O)C1C2C1=C2c1ccccc1C,2.91E-66,1.07E-67
VDRML6549,S=C1NC(=NC2=C1C=C2)c1cc(OC)ccc1,0,9.96E-39
VDRML7033,OC(CC)(C)c1ccc(-c2ccccc2C)c(CCC)c1Cc1cc(C)c(cc1)CO,0,3.22E-221
VDRML3450,O(C)C1=C(C)C(=O)C=C1C(C=C)c1ccccc1,1.22E-272,8.96E-269
VDRML19973,O(C)c1ccc(cc1)CC=1C(=O)C2C(C=1C(OCC)=O)C2=C,0,1.52E-280
VDRML1001,O(Cc1cc(ccc1)C(CCc1cc(CO)c(cc1)CCC(CCC)CO)CC)CC(O)C(O)(C)C,7.54E-09,4.31E-141
VDRML20410,O(C)C1(O)C(=O)C(NC(=O)c2ccccc2)(C)C1=O,0,2.31E-247
VDRML4099,O1c2c(cccc2)C(=O)C1(NC(=O)c1ccccc1)C=O,0,2.24E-197
VDRML21762,Oc1c2c(C3=C(C(=CC2=O)C)C(=O)c2c3c(ccc2)C2=CC(=C2)C)ccc1,0,0
VDRML13610,o1c(ccc1C)C=CNC=Nc1ccc(N(C)C)cc1,1.03E-246,5.77E-215
VDRML6543,S=C1NC(=NC1=C=C(N)C)c1cc(OC)ccc1,0,9.45E-19
VDRML18570,OC(CC)(CC)CNc1ccc(cc1C)C(CCCCN(CC)CC)(CC)c1cc(n(c1)C)C(=O)N,6.68E-78,7.83E-62
VDRML13348,O1C(C=C1C=Nc1ccc(N(C)C)cc1)C(C(C)=C)C,1.56E-211,7.29E-189
VDRML20497,O=C1C2=C(CCC2)c2c1ccc(c2)-c1ccccc1,7.69E-94,0.036787944
VDRML23597,ClC=1C(=O)C(Cl)=C(Cl)C(=CC=1C=1C=CCC=1)C,1.15E-287,1.21E-76
VDRML14993,O(C)c1ncc(NC(=O)CC(=O)c2ccccc2)cc1,5.26E-256,1.63E-305
VDRML16937,O(C(=O)C(C)(C)C)c1ccc(cc1C)C(C)(C)C1N(CC)C(=C1)C(=O)NC(C(CCC)C)C(O)=O,7.71E-172,1.19E-222
VDRML23375,ClC=1C=2C=1c1c(cccc1)C(=O)N(C(O)C=O)C(=O)C=2C=C,0,2.85E-252
VDRML17160,O1C(C=C2CC(C2)C)=C1C=Nc1ccc(N(C)C)cc1,1.18E-143,6.97E-133
VDRML2655,O(CC(CCC(CC)CO)(C)C)c1ccc(cc1CO)CCc1cc(ccc1)C(CC)=CC,2.58E-174,1.30E-219
VDRML22566,Clc1ccc(cc1)C=CC(=O)c1oc(cc1)C(=O)C,4.83E-185,7.89E-65
VDRML24040,ClC1=CC(=O)CC(Cl)=C1NC(=O)C(C)(C)C,0,1.39E-128
VDRML22523,OC1(NC(=O)c2ccccc2)C(O)c2c(cccc2)C1=O,1.09E-305,1.09E-150
VDRML18129,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C(CC)=C1C(C)C,0,0
VDRML7840,OC1(NC(C)C)c2cccc(C1=O)c2COC,0,1.04E-92
VDRML8317,ClC=1C(=O)c2c(c3c(cccc3)c(CCl)c2C)C=1Cl,6.27E-247,2.02E-118
VDRML3446,O(C)c1c(cc(cc1C)C=CC)C(C=C)c1ccccc1,4.04E-154,2.77E-125
VDRML16008,OC1(NC(=O)c2ccccc2)C(=O)C=2C(=CCC(C=2)C)C1=O,2.61E-280,3.38E-163
VDRML23322,ClC1=CC=C(CNC2(O)C(=O)c3c(cccc3)C2=O)C1=O,7.11E-218,2.57E-172
VDRML19972,O(C)c1ccc(cc1)CC=1C(=O)C2C(C=1C(OCC)=O)C2=O,0,9.24E-281
VDRML23246,ClC=1C(=C(C#N)C=1Cl)C=1Cc2c(cccc2)C=1Cl,2.56E-132,9.56E-62
VDRML19729,O(C)C=1C(=O)C(=CCC=C(C)C=1OC)C(C=C)c1ccccc1,9.49E-214,8.11E-269
VDRML3483,O(C)C=1C(=O)C(=CC(=O)C(=CC=1C)C)C(C=C)c1ccccc1,0,1.32E-223
VDRML23263,Clc1c(C#N)c(C(=N)C)c(C)c(Cl)c1Cl,0,0
VDRML23250,ClC=1C(=C(C#N)C=1Cl)c1ccccc1Cl,1.30E-257,5.71E-95
VDRML6948,O(C)C=1C(=O)C(=CC=2C(=CC=2CC)C=1C)C(C=C)c1ccccc1,5.90E-301,6.73E-197
