id,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ
C86348552,Clc1cc(N2[C@@H](C)C(=O)N[C@H](C(C)(C)C)C2=O)c(cc1)C,-69.8315,-16.3913,-10.52662,-10.611623,-23.770641,-24.043373,-76.848068,-91.160263,-6.9730196,-6.2934084
C94388557,O1CC[C@H](CC12CCCCC2)[C@]1(O)C[C@H](OCC1)C,-76.129,-19.9922,-10.525516,-10.188078,-26.229597,-26.276114,-85.003471,-91.698898,-6.4716153,-7.0271602
C40730089,Clc1ccccc1CNc1ncnc(N2CCN(CC2)C(c2ccccc2)c2ccccc2)c1N,-101.062,-10.8384,-10.524817,-10.792771,-29.730635,-28.906147,-73.616631,-101.80492,-1.6545553,1.6157116
C36546361,Clc1ccccc1N([C@@H](\C=C\CCC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)Cc1cc2OCOc2cc1,-98.536,-10.8645,-10.524487,-9.444994,-31.188313,-29.161169,-68.771286,-78.206696,-0.59268451,8.2494411
C54900477,s1c2c(nc1N1C[C@H](O[C@@H](C1)C)C)CC(C[C@H]2NC)(C)C,-73.5497,-19.9977,-10.524085,-10.747533,-25.752728,-24.829758,-88.640549,-100.28711,-6.0630603,-6.2257476
C20134352,Brc1ccc(cc1)[C@@H]1C2=C(NC=3N=C(SCCCC)NC(=O)C1=3)CC(CC2=O)(C)C,-72.951,-17.2977,-10.521605,-10.584652,-27.984926,-26.18247,-75.492058,-75.682068,-2.4451935,-1.6544712
C94388668,O1CC[C@@](O)(CC1(C)C)[C@H]1CC2(OCC1)CCCCC2,-77.8477,-19.9886,-10.521151,-10.194159,-26.966995,-26.770138,-81.702621,-94.45401,-6.8216529,-7.5635467
C48972080,O=C(N1CCCC1)CN(C)[C@@H]1C[C@@H](CC[C@@H]1C#N)CC,-93.9204,-18.6777,-10.519678,-10.896338,-27.533979,-26.953011,-80.539948,-84.92131,-6.6341219,-6.2142019
C87648234,S(=O)(C(F)(F)F)c1cc(ccc1F)C(=O)[O-],-74.5643,-20,-10.517658,-11.753748,-14.153097,-14.389133,-77.316223,-82.245552,-6.0229306,-6.9044037
C97248278,Brc1c(n(nc1C)C)CN1C[C@@H](O)C[C@@H]1C[NH+](C)C,-83.1783,-19.3055,-10.517376,-10.327193,-23.003717,-22.467489,-80.504631,-89.317169,-4.8326211,-4.8668313
C61948594,S(=O)(=O)(N1CCN(CC1)CC(F)(F)F)C[C@@H]1CCC[NH2+]C1,-94.9243,-19.9331,-10.517028,-12.408434,-26.240011,-24.693882,-98.218048,-103.85692,-6.5573344,-6.2647338
C05582689,S(=O)([O-])(=Nc1ccc(cc1)C)c1ccc(cc1C)C,-79.7273,-14.1886,-10.515883,-9.8189888,-24.857779,-23.80805,-77.695976,-85.082001,-6.7142367,-6.686008
C36313757,o1cccc1C[NH+](Cc1c(nn(c1Oc1cc(ccc1)C)-c1ccccc1)C)C[C@@H](O)CCCC,-103.143,-16.1723,-10.512857,-12.048351,-30.361919,-30.928829,-70.786148,-72.330894,-1.4136649,2.1989565
C24626028,Brc1ccccc1[C@@H](NC(=O)[C@H](NS(=O)(=O)c1cc(ccc1C)C)CCSC)C,-99.2194,-17.3387,-10.512789,-11.042094,-24.270456,-23.328695,-71.802689,-84.034378,-2.8919215,-2.2974591
C17344226,Clc1cc(Cl)c(F)cc1C(=O)N(Cc1ccccc1)C=1C(=O)NC(=O)N(CCCC)C=1N,-96.1808,-4.85225,-10.512049,-11.525963,-25.808979,-24.471922,-93.413643,-99.123108,-6.709012,-3.5895629
C38584742,O(CCCn1c2c([nH+]c1CCCNC(=O)\C=C\c1ccccc1)cccc2)c1ccccc1[C@@H](CC)C,-122.978,-15.7543,-10.511436,-12.112072,-32.682514,-31.97897,-76.87149,-109.27139,-0.83480835,3.4963775
C36481247,Clc1cc(N([C@H](C(=O)NC2CCCCC2)c2cc(O)ccc2)C(=O)Cc2ccccc2C)ccc1,-89.1348,-12.5115,-10.508364,-9.438364,-26.877413,-27.205694,-68.712791,-67.620041,-2.0766819,6.0321717
C13754769,Brc1cn(nc1NC(=S)Nc1cc(cc(c1)C)C)Cc1c(F)cccc1Cl,-92.0338,-17.7117,-10.5063,-11.096692,-23.758331,-22.95875,-74.917831,-83.919052,-3.0336576,-3.1959162
C20763992,Brc1cc([C@H]2[NH2+][C@@H](N=C(C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c([O-])cc1,-75.756,-18.6546,-10.505688,-11.417992,-23.658327,-21.989824,-60.120865,-68.300331,-2.2028291,-3.6518457
C36554022,Clc1ccccc1C(=O)N([C@H](C(=O)NC1CCCCC1)c1cc(O)ccc1)c1cc(Cl)ccc1,-80.5639,-9.72873,-10.501632,-10.221275,-26.444994,-24.830542,-65.102585,-84.153358,-1.922559,5.213223
C98217483,Clc1cc(Cl)ccc1C(Oc1cc(ccc1)\C=N\NC(=O)CCCCCCCCCCC)=O,-115.022,-17.4784,-10.499633,-11.399699,-31.308952,-30.260443,-65.941841,-78.329498,-1.2455,5.2406931
C36588712,OC(C(=O)N([C@@H](\C=C/C)C(=O)NC(CC(C)(C)C)(C)C)C(C)(C)C)(c1ccccc1)c1ccccc1,-95.6919,-13.5748,-10.497753,-9.7681513,-30.877069,-28.242159,-61.132023,-70.778549,-0.88950288,4.991477
C87945321,s1c2c(cc1)[C@@H](NCC2)c1onc(n1)C1CCCCCC1,-85.9618,-18.6814,-10.495533,-11.025305,-25.575396,-24.639507,-91.810287,-98.813972,-7.1296539,-6.9255123
C05413292,S(SSSC(=S)NC1CCCCC1)C(=S)NC1CCCCC1,-90.9915,-17.6746,-10.494355,-10.89986,-25.262268,-24.069532,-76.332367,-94.235428,-5.7376089,-5.8050909
C36507214,o1cccc1CN([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c1ccc(O)cc1)C(=O)CCCC,-95.1993,-13.1022,-10.4908,-11.45007,-29.526457,-27.319345,-76.776894,-74.069679,-1.8175627,2.3940701
C95951021,s1cc([n+](\N=C\c2c3c([nH]c2)cccc3)c1NCC=C)-c1occc1,-85.5814,-16.6282,-10.488752,-10.66483,-21.890028,-22.320616,-91.583611,-87.628609,-7.5050249,-4.9740458
C36545137,Clc1ccccc1N([C@H](C(=O)NCCCC)c1cc(OC)c(O)cc1)C(=O)c1ccc(O)cc1,-76.0621,-8.5566,-10.488126,-13.297097,-24.753191,-24.89057,-83.806824,-91.601097,-1.4934731,1.8401515
C92107305,Fc1cc(NC(=O)N2C[C@]3(CCC=CC3)CCC2)c(OC)cc1,-84.2334,-19.9983,-10.479777,-11.075973,-26.739235,-25.953539,-86.625206,-111.37164,-6.5234733,-7.5317793
C02001821,Brc1cc2C=C(COc2cc1)C=O,-70.2636,-20,-10.478905,-10.108239,-16.977774,-16.5571,-69.120872,-73.279129,-5.291873,-6.0806775
C10508405,O1CCC[C@@H]1CNC(=O)c1ccccc1NC(=O)c1ccccc1OCCc1ccccc1,-108.241,-17.9591,-10.475987,-10.611957,-29.222975,-28.227526,-94.854088,-101.38792,-4.6639495,-0.51488602
C34937152,Cl[C@H](C)C=1NC(=O)c2c3CCCCCc3sc2N=1,-81.2013,-19.3094,-10.475451,-10.317966,-22.741173,-22.203049,-81.712517,-97.388069,-6.3086381,-6.8822374
C11997340,Clc1ccccc1Cn1nnc(c1)C(=O)N(CC#C)C1CCCCC1,-92.7027,-15.4647,-10.474076,-10.524923,-25.680071,-24.764524,-86.300697,-92.316475,-7.2075429,-6.7068777
C94859470,Fc1cccc(C(=O)[O-])c1N(C)C1CCC(CC1)(C)C,-74.2523,-8.3843,-10.473538,-10.547817,-25.005182,-25.239023,-83.877213,-95.524994,-7.7976356,-8.1077938
C40208707,Clc1ccccc1CC(=O)NCCCc1[nH+]c2c(n1CC(=O)N(CC(C)C)CC(C)C)cccc2,-108.738,-11.1294,-10.469887,-10.80664,-32.074558,-30.315521,-69.185463,-79.445084,-0.3512986,4.7780766
C36542561,Clc1ccccc1N([C@@H](C(=O)NC(C)(C)C)c1ccccc1O)C(=O)[C@@H](CCCC)CC,-67.7663,-10.3761,-10.464054,-9.1156082,-25.787918,-24.366678,-64.130516,-55.358341,-0.79130441,6.3681445
C36496524,S(=O)(=O)(CNC(=O)[C@@H](N(Cc1occc1)C(=O)[C@@H](CCCC)CC)C(CC)CC)c1ccc(cc1)C,-113.869,-14.4722,-10.463848,-10.332314,-30.976294,-30.948122,-74.556953,-89.500275,-0.73914129,1.5938275
C38655671,Clc1cc(ccc1Cl)[C@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(cc1)C(C)(C)C)cc2,-94.2631,-16.1964,-10.463438,-11.687332,-25.944237,-26.130131,-64.801804,-79.597122,2.391623,1.6503602
C94660237,S=C1Nc2c(N1c1cc(ccc1C)C#N)cc(cc2)C,-72.3181,-15.4807,-10.452608,-9.4584017,-21.776293,-22.003,-88.079086,-91.249413,-6.4977989,-6.3781967
C02597944,Clc1ccc(cc1)-c1c2CCCCN3N=C(n(c23)c1C(=S)Nc1ccccc1)CNc1ccc(Cl)cc1,-72.5489,-9.83965,-10.448917,-11.375969,-25.073626,-24.983559,-74.144547,-84.551949,-0.75550562,-1.2489496
C17654750,O1[C@H](C[C@H]2CO[C@@H](C\C(=C\C(OCCCCCCCCC(=O)[O-])=O)\C)[C@H](O)[C@@H]2O)[C@@H]1[C@H]([C@@H](O)C)C,-121.281,-13.8624,-10.448011,-9.8843508,-32.179058,-34.358521,-77.603149,-95.849281,-1.7527453,6.0941429
C36579514,O(Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N([C@@H](C(CC)CC)C(=O)NC(CC(C)(C)C)(C)C)C(C)(C)C,-106.549,-14.0658,-10.443499,-10.552626,-37.181747,-34.372055,-97.162071,-78.768433,-0.9951247,3.6616526
C08407637,O(CCOc1ccc(cc1)\C=N\Nc1nc(nc(N2CCCCC2)c1)N1CCCCC1)c1ccccc1C,-91.3675,-19.9929,-10.436256,-9.2759027,-31.619894,-31.042145,-80.91317,-67.737839,0.35479981,9.507925
C08905340,s1cccc1C(=O)C=1[C@H](N(C(=O)C=1[O-])c1sc2c(n1)c(cc(c2)C)C)c1cc(OC)c(OC)cc1,-60.9218,-16.9939,-10.432906,-11.430538,-25.747257,-24.471554,-78.567398,-96.591026,-1.2929415,-1.29404
C69637437,O1C[C@H](NC[C@H]1c1cc(ccc1)C#N)C,-69.9645,-19.3132,-10.430571,-9.7838259,-21.176769,-20.970169,-80.944031,-85.960335,-5.4725423,-6.2293124
C71936220,s1c2N=C(NC(=O)c2c(C)c1C)CS[C@H](C(=O)N[C@@H](CCc1ccccc1)c1ccccc1)C,-113.994,-15.9838,-10.429599,-11.433141,-29.603123,-29.081041,-68.776001,-82.460236,-0.72551614,-1.7612561
C17950678,O\N=C\1/CCC=CCC[C@H]/1N1CCc2c(C1)cccc2,-92.661,-19.9984,-10.428917,-11.028258,-25.829865,-25.525269,-84.508339,-91.14093,-7.291286,-7.4476171
C45445105,O1C[C@H](N(C[C@@H]1C)C(=O)CC1CCCCC1)C,-79.6278,-18.8991,-10.42869,-10.304224,-26.61396,-25.419214,-80.830627,-86.180412,-6.105835,-6.4448428
C36316205,O(c1n(nc(-c2ccccc2)c1C[NH+](Cc1ccccc1)C[C@H](O)COC(C)(C)C)C)c1ccccc1,-103.825,-16.3389,-10.428411,-11.788237,-31.514629,-29.895111,-77.927086,-88.099358,-1.261934,-2.7665596
C87974739,O=C1NC(=NC2=C1CCCC2)[C@H]1C[C@@H](CCC1)CC,-84.076,-19.2923,-10.419835,-9.1671495,-27.267298,-26.478371,-79.896034,-88.246643,-7.0264006,-6.6937914
C09313117,O1c2c(cc(cc2)/C(/O)=C\2/[C@@H](N(CC[NH+](CC)CC)C(=O)C/2=O)c2cc(OCC)c(OCCC)cc2)C[C@H]1C,-84.6361,-11.2364,-10.419402,-10.277295,-32.90279,-32.829456,-70.609795,-69.686272,-0.5032382,11.212004
C04016152,O1[C@H](/C(=C\C=C\[C@@H]2C=C[C@@H]3[C@H](CCC3)[C@@H]2C(=O)c2[nH]ccc2)/CC)[C@H](CC[C@@H]1[C@@H](C(=O)[O-])C)C,-97.959,-15.378,-10.413886,-9.3607168,-30.106419,-31.171831,-78.83506,-84.511017,-0.79761606,4.0158348
C36516232,O1c2cc(ccc2OC1)CC(=O)N([C@H](C(=O)NC1CCCCC1)c1ccc(N(C)C)cc1)CCCCCC,-97.7218,-12.9308,-10.413192,-10.804062,-30.358337,-29.491776,-66.752968,-85.57338,-1.5330982,5.4691057
C14035997,S=C(N(C)c1ccccc1C(=O)NC1CCCCC1)NC(=O)c1ccccc1OCCCCC,-93.4861,-9.99142,-10.407781,-9.8643484,-26.555164,-27.037745,-71.487206,-84.10437,-1.0520111,1.6218165
C72332302,Fc1ccc(cc1)[C@@H]1C2=C(Nc3onc(c13)C)CC(CC2=O)(C)C,-69.8156,-19.2978,-10.405446,-10.888743,-22.861357,-23.901924,-79.531265,-86.95562,-7.1982422,-7.5898385
C79521846,O=C(N1CC[C@@H](CCC1)C(C)C)[C@]1(NCCC1)C,-84.1426,-19.7487,-10.403829,-10.031103,-27.191221,-25.726603,-84.0131,-95.96888,-6.7519574,-7.2144003
C48345240,S([C@H](C)c1oc(cc1)C(OC)=O)c1nc2c(CCC2)c(C)c1C#N,-103.896,-17.415,-10.40327,-10.611888,-25.822727,-24.324465,-103.91347,-96.651077,-6.0441608,-6.5887499
C60665831,S1C=Cn2cc(nc12)CC(=O)N(Cc1occc1)c1ccc(cc1)C,-95.366,-16.0703,-10.401343,-10.583164,-25.897715,-23.199623,-92.777275,-107.65408,-7.0515723,-7.2994576
C04268767,S(Cc1cc(ccc1)C)c1ncnc2n(nnc12)Cc1ccccc1,-103.951,-15.1801,-10.398812,-10.511445,-25.311993,-25.659889,-85.970169,-95.492218,-6.4495583,-6.7647047
C84149983,O1c2c(cc(cc2OC)C)[C@@H](O)[C@H]1C,-74.4334,-20,-10.396916,-9.981123,-18.609337,-18.901711,-79.521439,-78.300873,-4.9977303,-5.0419884
C32943445,Brc1ccccc1C(=O)\N=C(/Nc1cccc(C)c1C)\NCCc1c2c([nH]c1)cccc2,-93.3232,-11.4055,-10.391364,-11.883161,-25.58123,-24.129936,-93.740341,-96.519669,-2.7824771,-2.5932598
C04670770,O=C1CC(CC=2N=C(C)C(C(OCCC)=O)[C@H](C1=2)c1ccncc1)(C)C,-80.7242,-18.483,-10.391027,-10.640106,-25.456045,-24.57324,-82.323952,-83.731026,-4.7467623,-4.2636032
C09409089,O(CC)c1cc(ccc1OCCC(C)C)[C@H]1N(CCCOC)C(=O)c2[nH]nc(c12)-c1ccccc1[O-],-83.7644,-18.1284,-10.38707,-11.306349,-28.779066,-29.344353,-58.532722,-80.367027,-1.1157191,2.3787208
C36497926,o1cccc1CN([C@H](C(CC)CC)C(=O)NC1CCCCC1)C(=O)c1ccccc1[O-],-86.9641,-9.54544,-10.386301,-11.645581,-27.56711,-27.644995,-63.860825,-89.797844,-1.5879678,-6.8732419
C08406211,S(CC=1OC(N)=C(C#N)[C@H](C=1C(OCC)=O)c1ccc(SC)cc1)c1[nH+]c2CCCCCc2cc1C#N,-102.085,-15.3442,-10.385912,-10.216927,-33.733986,-31.858006,-76.5681,-68.14402,-1.6157852,6.91324
C19741650,O=C1N(c2nc(nc(c2CC1)C)[C@@H]1CCCN(C1)Cc1[nH+]cc[nH]1)Cc1ccccc1,-102.119,-16.7901,-10.385537,-11.225831,-26.617794,-25.929579,-103.33849,-111.08863,-2.1402287,-3.6494768
C02620240,s1c(ccc1S(=O)(=O)\[NH+]=C/1\C=2C([N-]C=CC=2)=CC=C\1)C,-84.7621,-20,-10.383973,-10.936572,-21.94462,-20.294922,-93.217575,-93.861206,-5.9757047,-5.6066065
C40209352,O(CCn1c2c([nH+]c1CCCNC(=O)CCc1ccccc1)cccc2)c1ccccc1CC=C,-128.545,-14.0078,-10.382494,-11.463683,-32.175663,-32.540539,-97.957497,-102.61738,-0.94642252,-3.11624
C09982528,s1ccc([C@@H]2C3=C(N(C(N)=C2C#N)c2ccccc2C)C[C@H](CC3=O)c2ccccc2)c1SCC,-64.9778,-6.68717,-10.381001,-10.977754,-28.490145,-25.447823,-73.077599,-72.903061,-1.2401631,2.4999568
C59484526,O=C1N(c2c(CC[C@@H]1[NH2+][C@H](CCc1ccccc1)C(OCc1ccccc1)=O)cccc2)CC(OC(C)(C)C)=O,-112.369,-15.2967,-10.376316,-9.6761084,-29.928221,-30.975912,-48.965462,-64.062035,-1.195853,6.8791628
C36545089,Clc1ccccc1N([C@H](CCCCC)C(=O)NC1CCCCC1)C(=O)c1ccc(O)cc1,-87.4357,-8.8153,-10.375366,-10.809865,-27.514841,-26.680246,-74.858841,-96.598763,-1.3971363,1.140613
C20763901,Brc1cc([C@H]2N[C@H](N=C(C2)c2ccc(Br)cc2)c2ccccc2F)c(O)cc1,-79.4952,-18.6871,-10.374333,-11.165406,-23.4548,-22.649279,-79.09462,-94.894981,-3.5724916,-6.5149312
C90033584,Fc1cc2c(OCCC[C@H]2[NH2+]CCn2cnnc2C2CC2)cc1,-91.8418,-17.6935,-10.37263,-10.839359,-24.222246,-24.404282,-104.60335,-101.377,-6.3673096,-6.3329563
C36186856,Clc1cc2[C@H]3NC(=S)N([C@](Oc2cc1)(C)[C@@H]3C(=O)Nc1ccc(cc1C)C)c1ccc(cc1)C,-58.7161,-14.6769,-10.369368,-10.989648,-30.359407,-29.411352,-84.010323,-86.40535,-1.4712926,-1.2162919
C07669179,S(=O)(=O)(N1CCCC1)c1cc(ccc1)C(Oc1cc(F)ccc1)=O,-99.8835,-19.2943,-10.368205,-10.381835,-24.103395,-23.761314,-100.84803,-102.35303,-8.053957,-8.1569128
C69597624,FC(F)(F)CNC(=O)[C@@H]([NH+]1CCC[C@@H]1[C@H]1N(CCC1)C(=O)C)C,-90.9345,-17.9852,-10.36794,-10.166223,-24.919422,-25.043591,-85.603043,-93.586235,-6.1739058,-6.6391745
C36513226,Clc1cc(ccc1)C(=O)N([C@H](C(=O)NC1CCCCC1)c1ccc(O)cc1)CCCCCC,-87.4278,-10.1598,-10.362326,-9.0614128,-28.173292,-27.209879,-63.702713,-74.868553,-1.3591237,3.6039281
C09560602,s1c2nc(C)c(C(=O)Nc3ccc(cc3C)C)c(c2c(N)c1C(=O)N(CCCC)CC)-c1oc(cc1)C,-68.854,-0.899624,-10.355264,-10.194811,-31.844444,-29.800184,-72.655342,-79.3508,-0.64735872,4.7754111
C97707911,Brc1cc(F)c([C@@H](NN)Cc2c(Cl)cccc2Cl)c(F)c1,-90.1474,-18.5554,-10.350209,-10.777539,-21.179556,-19.507982,-83.531799,-80.737801,-7.6427765,-8.2451439
C36392213,O=C/1C=CC=C\C\1=C\1/NC(N2C[C@H](C[C@H](C2)C)C)=CC(=N/1)C,-78.1028,-19.9997,-10.34382,-10.052682,-25.592072,-24.363007,-86.152405,-94.201332,-5.8696342,-6.5729423
C12367900,S=C(N[C@@H]1CC(C[C@H](C1)C)(C)C)NN=Cc1cc(OCc2ccccc2)c(OC)cc1,-93.3327,-18.1488,-10.339684,-10.94748,-30.693047,-27.903486,-70.009872,-89.747162,0.40056571,2.1547732
C42443916,S1CCCN(CC1)[C@H]1CCCCC[C@@H]1C#N,-78.4552,-19.9715,-10.338888,-9.0586596,-23.482586,-22.784973,-69.388496,-88.084084,-6.3167257,-5.9862266
C02061079,Brc1ccc(cc1)[C@H]1Oc2c(C=3Nc4n(ncn4)[C@@H](C1=3)c1ccc(Cl)cc1Cl)cccc2,-56.8241,-18.6128,-10.336582,-10.77884,-21.230516,-21.780033,-69.436035,-80.829247,-1.8465693,0.069120325
C36509757,Oc1cc(ccc1)[C@H](N(CCCCCC)C(=O)\C=C/CCCCC)C(=O)NC1CCCCC1,-113.954,-14.8022,-10.334638,-9.7859135,-35.112137,-31.560287,-60.543442,-62.969398,-1.5046054,2.3471117
C97253750,S(=O)(=O)(N1C[C@H](O)C[C@H]1C[NH+](C)C)Cc1ccc(F)cc1,-87.3482,-19.2986,-10.33011,-10.642909,-24.059158,-22.272331,-86.806793,-96.85804,-5.7230487,-5.8507695
C36582385,S(=O)(=O)(CNC(=O)[C@H](N(C(C)(C)C)C(=O)[C@H](CCCC)CC)C1CCCCC1)c1ccc(cc1)C,-104.088,-15.4574,-10.328587,-10.534698,-32.033859,-31.201532,-66.314247,-73.510231,-0.85529411,0.535124
C16652008,O1[C@H]2[C@H](CC1)[C@@H](Nc1c2cc(cc1)C#N)c1ccccc1,-81.2488,-19.2936,-10.322604,-11.263212,-22.138609,-22.601532,-87.110123,-91.779114,-7.0136395,-6.7743292
C40222433,O=C(NCCCCCc1[nH+]c2c(n1Cc1ccccc1)cccc2)Cc1ccc(cc1)-c1ccccc1,-124.168,-13.7218,-10.317847,-10.030851,-27.33637,-28.184086,-76.092972,-84.156189,-0.97633582,4.1489692
C33900365,Fc1ccc(cc1)CN(C(=O)CN(CCC)C(=O)NC1CCCCC1)CCc1c2c([nH]c1)cccc2,-117.581,-11.8765,-10.315413,-10.718725,-32.315956,-31.15811,-62.576942,-108.34964,-1.3773857,-0.67907131
C36555371,o1c(ccc1C)CN([C@H](C(=O)NCCCC)c1ccccc1O)C(=O)\C(=C\c1ccccc1)\c1ccccc1,-77.818,0.469,-10.310791,-10.670101,-30.102669,-28.04328,-77.309692,-84.943321,-1.3428237,0.55907929
C41715061,Clc1ccc(nc1)-n1c2CC(C[C@@H](O)c2cc1)(C)C,-82.6224,-19.9998,-10.310511,-10.971307,-23.774855,-23.405025,-84.065987,-90.269409,-6.9096651,-7.6507845
C09019741,Brc1ccc(cc1)C(=O)C=1[C@@H](N(CCCCCC(=O)[O-])C(=O)C=1O)c1cc(F)ccc1,-92.1106,-11.2886,-10.306936,-11.265878,-21.913492,-22.811028,-79.989128,-75.904572,-2.1212208,0.70665377
C10884208,Clc1ccccc1CSc1nnnn1-c1ccccc1OC,-89.1913,-18.0302,-10.306631,-11.340797,-23.621012,-23.241554,-87.016151,-96.18679,-6.4973989,-6.0864048
C87770920,N#C[C@@H]1CCCCC[C@@H]1N1[C@@H]2[C@H](CCC2)CCC1,-86.163,-19.9506,-10.301758,-9.4390812,-26.414434,-25.719269,-72.559441,-86.346146,-6.4502115,-6.8039608
C36581661,Oc1ccccc1[C@H](N(C(C)(C)C)C(=O)CCC1CCCCC1)C(=O)NCCCC,-92.3212,-13.7653,-10.300391,-10.906213,-33.034031,-29.199047,-79.834206,-84.363922,-3.2620327,-4.2751193
C35729625,S=C1N[C@H](C(C(OC(C)C)=O)=C(N1CC)C)c1ccc(NC(=O)[C@H](CCCC)CC)cc1,-92.5234,-15.6494,-10.295143,-11.334948,-31.046688,-30.026268,-82.51207,-77.378624,-0.22130889,-1.7356765
C72279812,O=C(N1CCC(CC1)C[NH+]1C[C@@H](N(CC1)C[C@H](O)C)CC)C,-93.5002,-19.8829,-10.294954,-11.047379,-28.46587,-27.680689,-97.702011,-99.592346,-6.2290759,-6.2075157
C72423009,S(CCCN1[C@H]2[C@@H](CCC1=O)C[NH+](CC2)Cc1[nH]ccn1)C,-92.5266,-18.0852,-10.29249,-10.27159,-28.077803,-27.158829,-95.589943,-106.69688,-7.2390652,-6.1521916
C12586073,S(CC(=O)N1CCC([NH+]2C[C@@H](CCC2)C(=O)NC2CC2)CC1)C,-95.204,-16.9158,-10.286727,-10.638976,-32.510288,-30.244421,-97.403198,-109.10734,-7.0405922,-7.2665496
C88954752,s1c(C)c(S(=O)(=O)N2CCC(OC)CC2)cc1C[NH2+]CC,-89.1776,-19.277,-10.286088,-10.612433,-25.549294,-25.110714,-94.080788,-99.827911,-5.8101282,-5.6953907
C36490204,S(=O)(=O)(CNC(=O)[C@H](N(C(=O)CCCCC)C1CCCCC1)[C@@H](C)c1ccccc1)c1ccc(cc1)C,-110.956,-14.1523,-10.28206,-10.074912,-30.746761,-30.734621,-60.083805,-60.071911,-0.91335958,6.8450427
C62896424,S1(=O)(=O)C[C@H](N(C(=O)[C@@]2(CC[NH2+]C2)CCC)CC#C)CC1,-82.0503,-17.8976,-10.281784,-10.079547,-23.337355,-22.119553,-78.820335,-87.874542,-5.4436183,-5.8568478
C97237652,Clc1cc(N(CCN2CCCC2=O)C#N)ccc1F,-87.8514,-17.0771,-10.279027,-10.56054,-22.588036,-22.430557,-85.018768,-92.244095,-7.1829877,-7.1882758
C04269030,S(Cc1ccccc1)c1ncnc2n(nnc12)Cc1ccccc1F,-109.488,-15.2059,-10.275587,-10.71522,-24.010746,-23.653088,-88.778801,-92.569885,-6.9010487,-7.3385391
C95932410,Brc1cc2C[C@@H](COc2cc1)C#N,-67.0113,-20,-10.273615,-12.807219,-16.300594,-16.432287,-66.302437,-72.841339,-5.8368058,-5.0945835
C86079670,s1cccc1-c1nnc([S-])n1[C@H]1CC[C@@H](C)[C@H]1C,-76.438,-18.3609,-10.270449,-9.8956966,-20.233587,-19.747091,-71.035515,-74.569672,-5.7255926,-5.9170041
C36555263,Clc1cc(N([C@H](CCCCC)C(=O)NCS(=O)(=O)c2ccc(cc2)C)C(=O)CCCC)ccc1,-107.284,-14.9028,-10.269493,-8.9041176,-27.629011,-26.548698,-78.826134,-71.650749,-1.0285697,8.0950565
C86375918,Clc1ccc(N2CC(=O)N[C@H](C(C)(C)C)C2=O)cc1F,-80.3852,-19.7965,-10.269366,-10.855028,-23.252369,-22.630302,-82.514481,-84.695595,-6.409986,-6.9251204
CHEMBL1409883,Clc1ccc([S+](O)c2snnc2C(=O)NCCC)cc1,-90.3576,-11.3361,-10.263416,-10.217092,-21.046152,-20.642612,-93.208527,-95.566597,-5.8898187,-5.8968439
C50337648,s1cc(cc1)-c1nc2c(c(c1)C(=O)[O-])c(ccc2C)C,-59.0403,-10.6094,-10.254625,-11.260695,-21.143349,-19.954887,-74.811539,-86.698509,-5.9949389,-6.1221857
C94859975,Fc1cc(C(=O)[O-])c(N(C)C2CCC(CC2)(C)C)cc1,-73.0562,-8.15384,-10.253242,-10.570295,-24.119808,-24.19009,-84.136925,-91.564491,-7.8881927,-7.0970955
C55265754,O=Cc1cn(nc1)-c1c(cc(cc1C)C)C,-77.4954,-17.2496,-10.243204,-8.9350557,-21.087721,-20.233538,-84.001488,-81.744141,-5.7050948,-5.9376478
C40213162,Fc1ccccc1C(=O)NCCCCCc1[nH+]c2c(n1CC(=O)N([C@@H](CC)C)[C@H](CC)C)cccc2,-116.757,-12.8646,-10.23978,-9.2177525,-31.038006,-29.365431,-89.249878,-82.329842,-0.97220075,3.5589211
C91885651,O1CC[C@@](O)(CC1(C)C)C1(CCCCCC1)C#N,-72.8749,-19.9848,-10.239348,-9.4687834,-25.314339,-23.785349,-81.753189,-83.788841,-6.4998231,-6.2274446
C02233682,S1[C@@H](Cc2c3c(sc2[C@H]1c1ccccc1)nc(SCc1cc2c(cc1)cccc2)nc3N)c1ccccc1,-94.5075,-16.1117,-10.232543,-9.9362631,-29.529932,-28.302891,-61.720169,-74.744591,-0.78705013,3.2958622
C40214137,O(CCCCn1c2c([nH+]c1CCCCCNC(=O)c1ccc(OC)cc1)cccc2)c1ccccc1CC=C,-124.956,-15.8388,-10.23171,-11.715321,-31.96343,-31.333862,-59.742542,-95.244751,-0.62726682,6.8569531
C90923442,S1C[C@@H](S(=O)(=O)C)N(CC1)Cc1ccc[nH+]c1NCC,-84.7357,-17.1421,-10.225049,-10.19915,-21.826666,-21.127459,-86.046745,-83.606194,-4.540493,-4.0062265
