id,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ
VDRML13691,Clc1c(C)c(C=CC)c(N2CCN(CC2)CC)c(C#N)c1Cl,-68.2839,-5.04448,-10.765928,-10.775133,-24.490147,-23.155018,-82.305077,-77.909645,-6.84516,-6.4111156
VDRML15070,O1C=C2C(=CC=CC1C)C(=O)C(Cc1ccc(OC)cc1)=C2C(OCC)=O,-92.426,-17.1212,-10.765908,-11.641949,-27.204449,-26.190893,-103.17068,-114.90247,-6.2547741,-6.3749814
VDRML23298,O=C1C=2NCNC=2C(=O)c2c1cc(NC(=O)C(C)(C)C)cc2,-81.2333,-19.9982,-10.765903,-12.238274,-23.554012,-23.462395,-100.81444,-106.37224,-6.0898094,-6.9446712
VDRML15288,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C=2CC=C(C1=O)C=2CC,-80.4986,-13.1987,-10.765456,-11.295153,-24.01804,-22.915209,-98.786469,-108.69897,-5.1962085,-5.2865148
VDRML7095,O=C1C(COC)=C(C=C1C(C=C)c1ccccc1)CCCCOC,-97.9583,-15.8589,-10.765409,-10.798018,-27.108335,-25.551414,-90.469238,-95.819092,-5.9873872,-6.5768456
VDRML12211,O(C)c1ccc(cc1)C(CC)(CC)C=C(C(C(C)C)C)C=C(NCC)C(=O)Nc1ccc(OC)nc1,-91.781,-7.41279,-10.765073,-10.773262,-30.766623,-30.691219,-96.112656,-107.51147,-0.56863546,0.7718119
VDRML13432,Clc1cc(ccc1CCC)C(CCCCCCCC)(CC)c1[nH]c(CN)c(C)c1C#N,-112.115,-17.1507,-10.764956,-10.823485,-34.543861,-33.248127,-89.395477,-74.384026,-1.640468,-4.4614935
VDRML13317,O1CCN(CC1)C(CON(CCC(C(C=C)=C)C)c1cc(C)c(OCCN(C)C)cc1)C,-122.497,-16.9782,-10.764542,-9.6298418,-32.485153,-30.956108,-71.653519,-78.642433,2.2302504,4.3625484
VDRML6043,FC(F)(F)C(CCC(CC)(c1cc(C)c(cc1)C)c1cc(CO)c(OCO)cc1)C(F)(F)F,-92.1321,-17.9056,-10.763997,-12.361089,-25.563278,-24.991575,-74.611443,-90.956612,-4.0444746,-1.81582
VDRML9720,FC(F)(F)C(C=CCC(CC)(c1cc(C)c(cc1)CO)c1cc(ccc1)CC)C(F)(F)F,-119.375,-17.3066,-10.763541,-11.072369,-25.804392,-25.30965,-83.671257,-86.978111,-5.2421198,-4.5387449
VDRML19545,O(C)C=1C(=O)C(Cc2ccc(OC)cc2)=C(C(OCC)=C)C(=O)C=1O,-87.8851,-15.447,-10.763424,-11.942457,-23.028482,-22.804939,-91.875648,-97.7174,-4.4674649,-3.812923
VDRML18938,Clc1c(C(Cl)CC(C(C(=O)N(C(C)C)C)C)(C)C)c(ccc1C)C,-91.3553,-17.4586,-10.762589,-10.534012,-29.038374,-27.53418,-89.704094,-90.700134,-6.7840586,-7.6274729
VDRML22459,O=C1CC(c2c(cccc2)C1=O)=CC(=O)c1ccccc1,-87.2384,-19.9759,-10.762427,-10.787627,-24.92503,-23.188612,-88.319008,-94.661293,-7.2939587,-7.1831818
VDRML12088,Clc1ccc(S(=O)c2snnc2CSOCCCCC(CC)C(=O)NCCC)cc1,-118.135,-17.4851,-10.762243,-11.08642,-28.709023,-29.75849,-78.206833,-88.38829,-2.1314578,-1.5644876
VDRML19555,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C=2C(C1=O)=C(C=2)C,-89.1683,-14.4919,-10.762199,-10.189638,-23.866297,-22.677557,-93.920006,-93.359879,-5.276032,-6.1568608
VDRML21021,O=C1c2c(cccc2)C(=O)C1(NCc1ccccc1)C(O)=O,-86.426,-18.5796,-10.761677,-10.992718,-23.85743,-23.301979,-86.977005,-99.188789,-6.3627191,-7.0115237
VDRML13386,Oc1cccc(C)c1C(CCCC1=CC(=CC1=O)C)(C)C,-86.4124,-13.8415,-10.761313,-10.914847,-25.862354,-26.036299,-93.968689,-86.87352,-7.4401169,-7.9334431
VDRML4467,OC1(CCC1)C(NC(=O)c1ccccc1)C(C)c1ccccc1-c1ccccc1,-97.1171,-16.7289,-10.761114,-10.508005,-25.799805,-25.057978,-72.502159,-88.06356,-6.2975783,-4.1295533
VDRML12383,FC(C(CCc1ccc(cc1CO)CCC(Oc1cc(ccc1)C(CC)CC)CCC)C)(C)C,-126.41,-16.9649,-10.760653,-10.952885,-33.816254,-33.901066,-66.584595,-75.594429,-1.9688145,0.59797728
VDRML3297,ClC(C(O)(C(F)(F)F)C(F)F)=C(Nc1ccc(OC)nc1)Cc1ccc(OC)cc1,-86.5055,-18.1506,-10.759991,-11.144464,-25.499372,-23.533003,-109.73659,-115.32009,-9.0861311,-6.3566322
VDRML18089,O(C(CC)(CC)C#C)c1ccc(cc1)CCC(CC)c1cc(n(c1)CC)C(=O)NCCN(CC)CC,-124.541,-15.6024,-10.758738,-10.84861,-34.394642,-32.779335,-76.366821,-85.2173,1.0491731,4.3242993
VDRML19966,O(C)c1ccc(cc1)CC=1C(=O)CN=NC=1C(OCC)=O,-83.6881,-18.0861,-10.758384,-10.855786,-21.701588,-22.357635,-91.113274,-103.16261,-5.546092,-5.2684326
VDRML7215,s1nccc1S(=O)c1ccc(cc1)C(=O)NCCC,-89.5496,-18.8407,-10.757667,-9.5841331,-23.505564,-23.764523,-93.557861,-105.52687,-5.9327183,-6.1290627
VDRML11448,O(C)c1cc(ccc1)C=1N=C(NC(C=1)CC)c1ccccc1C,-87.8082,-17.2174,-10.757518,-11.093452,-25.295898,-25.472553,-98.97506,-99.699219,-6.978178,-6.2388439
VDRML7219,s1nnc(CO)c1S(=O)c1ccc(cc1)C(=O)NCCCC,-96.7856,-18.1484,-10.757433,-10.796141,-24.381958,-24.170475,-94.535194,-110.89368,-5.9300337,-5.8913736
VDRML12566,O1CCN(CC1)CCCNC(=O)C1N(CC)C(=C1)C(C(Oc1ccccc1)C(O)C(C)(C)C)(CC)CC,-110.728,-13.4634,-10.756733,-11.003822,-33.584335,-32.257034,-92.449242,-84.3153,5.5345869,2.8372374
VDRML22773,OC1(NC(=O)c2ccccc2)C(=O)C=2C(=C=C1O)C=2,-77.8074,-18.8871,-10.756678,-11.830417,-21.143875,-20.144941,-80.599785,-94.436745,-6.0352583,-6.5855126
VDRML12386,FC(C(F)CCc1ccc(cc1CO)CCCOc1cc(ccc1)C(CC)=CCCCC)(C)C,-129.63,-17.7824,-10.756447,-11.100523,-33.852501,-32.254971,-78.103004,-93.560379,1.5700899,-3.30317
VDRML5447,Oc1cccc(C)c1-c1cccc(C)c1CC(O)(COCc1cc(C)c(cc1C)C)C,-100.285,-15.4441,-10.756191,-10.392782,-27.66363,-26.794577,-79.268295,-90.487839,-3.2401865,-4.2318258
VDRML5121,FC(F)(F)C(O)(C=C=C1Cc2c(-c3c1cc(NC(=O)C(C)(C)C)cc3)cccc2)C(F)F,-83.268,-19.5214,-10.755546,-9.9643612,-25.004162,-23.290594,-63.285488,-81.750694,-4.2770739,-1.1064112
VDRML7371,O(C)c1ccc(cc1)CC=1C(=O)C(C(OC)=O)=C(CO)C=1C(OCC)=O,-93.0104,-16.9468,-10.754714,-10.675084,-24.316536,-23.506645,-89.86692,-97.090729,-4.8765059,-4.8477454
VDRML8840,Oc1cccc(O)c1-c1c(C2=CC2=O)c(ccc1C)C,-76.1366,-16.3127,-10.754683,-10.269386,-19.959553,-18.660717,-83.721336,-83.041153,-6.6509018,-6.5756764
VDRML18513,OC1(NC(=O)c2ccccc2)C(CNC2(CC2)CN)=C1O,-86.8912,-16.5982,-10.754426,-12.028819,-23.706968,-22.876457,-98.28833,-102.59806,-5.3151326,-5.5840368
VDRML18454,O=C1C=2C(=CC=CCC=2)c2c1ccc(c2)-c1ccccc1,-87.3695,-20,-10.753817,-10.384515,-25.615019,-25.242353,-89.99044,-90.766815,-9.1893187,-9.1981907
VDRML8142,Clc1ccc(cc1)C(C)(C)c1ccc(cc1)C=CC(=O)C=1OC=1,-99.7103,-18.5746,-10.75374,-11.268616,-25.715528,-23.760389,-100.886,-111.72115,-9.4999914,-9.8013725
VDRML19993,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=C2C(=CC=CC2)C1=O)C(C)C,-82.8584,-12.3025,-10.753512,-10.460973,-25.540945,-26.19857,-88.801147,-94.469337,-7.3142614,-3.9316831
VDRML19066,Clc1c(C(CC)CC)c(C(C)C)c(CCN(CCNCCN(CC)CC)C)c(C#N)c1Cl,-111.447,-17.7548,-10.753042,-11.380495,-34.611649,-33.069702,-75.391548,-91.839371,2.5320673,2.5777102
VDRML22383,FC(O)(C(=CC=C(CCCC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C)CC,-126.508,-17.0893,-10.753018,-11.271919,-28.131601,-27.250809,-86.513474,-95.581322,-4.5763683,-3.5108907
VDRML16749,Clc1c(C)c(C)c(OC(=O)C(N(C(C)(C)C)C(C)C)C(C)C)cc1C,-90.5706,-16.2878,-10.751632,-10.499897,-26.95196,-27.01609,-79.322037,-94.746368,-5.716413,-6.8869095
VDRML4717,Clc1c-2c(C(=O)c3cc(ccc-23)C)c(Cl)cc1OC1C(C)C1C,-76.5207,-17.6586,-10.75159,-11.380424,-25.462118,-25.058336,-86.802742,-103.05054,-7.8496356,-7.9036989
VDRML15228,Clc1ccc(S(=O)C=C(CCC(N)(C)C)C(=O)NCCC)cc1,-86.8153,-17.5259,-10.750736,-10.580297,-24.083109,-22.407574,-78.332527,-86.988876,-5.3436942,-6.316617
VDRML8150,Clc1ccc(cc1)C(c1ccc(cc1)C=CC(=O)C=1OC=1)=C1OC1,-95.9675,-17.1629,-10.750381,-10.978671,-25.056591,-23.836668,-95.947914,-109.03185,-9.0415039,-9.4523973
VDRML23492,Oc1c2c(ccc1)C(=O)C=C(C)C2=C1C(C)C1=O,-76.4853,-20,-10.750321,-10.538442,-21.375452,-20.601839,-81.702103,-83.172104,-6.1890054,-5.9594522
VDRML15571,FC(F)(F)C(O)(CCCC(CC)(c1cc(C)c(OCO)cc1)c1cc(ccc1)C(C)C)C(F)(F)F,-96.1118,-17.8563,-10.749997,-11.171807,-27.216413,-26.690275,-77.954155,-93.414253,0.57850498,-3.244328
VDRML20695,S(=O)(=O)(N(C1(NCC1=O)NC(=O)c1ccccc1)C1CCC1)c1ccccc1-c1ccccc1,-101.847,-17.6599,-10.749753,-12.174809,-25.484613,-25.442444,-84.832626,-114.81224,-0.1276897,-4.6102452
VDRML18059,Clc1ccc(cc1)C(C(CC(O)(CC)CC)C)(C)c1cc(n(c1)C)C(=O)NCCN(CC)CC,-106.382,-17.075,-10.748709,-10.134884,-31.734085,-30.415005,-64.66597,-79.086624,1.8708836,5.8614087
VDRML4368,O=C1C(c2c(ccc(c2)-c2ccccc2)C1=O)=CC=C1CC1,-87.9929,-20,-10.748538,-10.201023,-24.574549,-23.778772,-88.984268,-104.72712,-8.2080851,-8.9235678
VDRML15048,S=C1NC(=Nc2c1cccc2)c1cc(OC)ccc1C,-83.5947,-19.4546,-10.748437,-10.092402,-22.105915,-22.282988,-95.527077,-101.54835,-6.0481443,-5.7990313
VDRML20955,O=C1Nc2c(cc(cc2)C(N)=C)C1=Nc1ccc(cc1)C(=O)N,-76.1554,-15.6638,-10.748354,-11.147485,-21.416073,-21.539907,-102.7084,-106.31271,-6.3935981,-6.2434888
VDRML17235,Clc1c(C=2CCC=2)c(Cl)c(Cl)c(Cl)c1C#N,-68.6449,-19.9998,-10.748207,-10.46778,-17.019878,-16.017532,-71.065865,-74.464813,-5.9772367,-6.4610682
VDRML3542,Clc1ccc(Oc2nc(C(NCCC)=C(S(=O)C)C)c(N)cc2)cc1,-70.3645,-8.51084,-10.748143,-10.537465,-24.616287,-23.22887,-88.004356,-98.679428,-6.7668662,-5.6963673
VDRML3111,O(C)c1c(C(CO)(C)C)c(cc(C)c1OC)C(C=C)c1ccccc1,-73.7307,-12.661,-10.748056,-10.269403,-23.879578,-23.317125,-79.077118,-98.340797,-5.7438831,-5.2378354
VDRML24168,O=C1Cc2c(-c3c(cc(NC(=O)C(C)(C)C)cc3)C1=C)cccc2,-83.2615,-19.9981,-10.748045,-10.827088,-25.044374,-23.878613,-101.4648,-115.32751,-7.2917671,-7.96416
VDRML16320,O=C1C=2C(C=CC=CC=2)=C1C(O)(COCCOC(=O)C(C)C)C,-103.098,-18.7934,-10.747763,-10.27948,-29.085192,-26.000246,-96.897705,-97.172081,-7.0894909,-6.965734
VDRML14184,O(C)c1cc(ccc1)C=1NC=1CCC1(CC1(C)C)C,-89.0271,-18.2014,-10.747502,-10.17698,-25.21101,-25.038742,-87.390999,-93.169487,-7.3048544,-7.2810817
VDRML8135,ClC[Si](C)(c1ccc(cc1)C=CC(=O)CC)c1ccc(cc1)C,-101.74,-18.5943,-10.747335,-10.857463,-28.014263,-27.696465,-94.760368,-94.733871,-9.0845547,-9.2571316
VDRML6551,S=C1NC(=NC=2C1=CNCC=2)c1cc(OC)ccc1,-78.1679,-19.9993,-10.74705,-9.6630783,-22.821585,-22.67511,-97.764374,-95.957848,-5.1271091,-5.0682282
VDRML4585,FC(O)(Cc1ccc(cc1CO)CC)C=CC=C(CC)c1cc(ccc1)CCCCCCC,-119.045,-17.0947,-10.746921,-11.476466,-34.086319,-32.801582,-77.852997,-92.844055,1.3699929,-0.2703006
VDRML21646,ClC1=C(C(Cl)=C(Cl)C1=O)c1cc(cc(c1)-c1ccccc1)C1=CC1=O,-76.0232,-19.9998,-10.746868,-10.833831,-21.666319,-20.123539,-79.342453,-98.483414,-7.7067962,-6.0741477
VDRML8710,ClC=1C(=O)C=1C(CCCCCCCCCCCCCCCC)(CC)C,-115.761,-19.7285,-10.74677,-12.05083,-37.013191,-35.352482,-79.148796,-80.372589,-6.5022936,-6.0504475
VDRML7557,OC1(NC)C=C(Cc2cc(C)c(cc2)C)C1(C(NC(=O)c1ccccc1)C)C,-106.49,-17.7987,-10.746592,-11.475475,-30.313858,-29.217499,-97.031921,-97.43483,-7.2613511,-7.3492723
VDRML21391,Clc1c(C(O)=C)c(Cl)c(Cl)c(Cl)c1C#N,-63.6239,-16.7473,-10.746307,-10.736816,-13.390601,-12.906702,-65.583275,-76.715157,-5.7052546,-5.8853536
VDRML4967,FCc1c(C)c(ccc1C=Nc1ccc(N(C)C)cc1)CF,-87.5001,-17.4157,-10.746087,-10.361023,-24.884996,-23.199205,-81.143608,-85.610435,-8.5789728,-8.6341028
VDRML22770,OC1(NC(=O)c2ccccc2)C(=O)C(=CC=C1O)C,-72.1122,-18.8755,-10.745838,-11.253498,-21.783068,-20.936798,-83.926781,-95.280106,-5.7035975,-5.4577894
VDRML19709,O(C)c1c(cc2c(c1O)C2=O)C(C=C)c1ccccc1,-85.4326,-16.5881,-10.745758,-10.784776,-19.951817,-19.872097,-84.212967,-90.148834,-6.2964182,-7.0464587
VDRML7659,OC1(CC(C1CCC)C1=Cc2c(cccc2)C1=O)CCCCO,-105.892,-18.58,-10.744787,-12.122622,-27.019554,-26.373791,-93.201088,-98.305344,-7.1981311,-8.1669197
VDRML10226,O=C1C=C(C(CCOC)c2ccccc2)C1=C(C=C)C,-92.015,-18.5203,-10.744454,-9.9388475,-25.205532,-21.822546,-77.345871,-79.976448,-6.0690303,-6.4975724
VDRML3441,FCC(C(C)c1cc(C(C=C)c2ccccc2)c(OC)c(c1)C)CF,-92.7461,-14.3553,-10.744124,-10.50729,-25.719561,-24.121017,-87.753845,-89.787521,-8.1876287,-7.3417048
VDRML18134,O(C)c1ccc(cc1)CC=1C2=C(C=CC2O)C(=O)C=1C(OCC)=O,-85.2538,-18.1487,-10.743786,-11.348277,-23.177025,-23.529119,-86.995842,-97.09613,-6.7740765,-5.8210263
VDRML19574,O(C)c1cc2N(c2cc1C(CC=C)c1ccccc1)C=O,-90.6689,-18.5769,-10.74377,-10.514202,-21.601837,-20.895803,-94.866455,-95.335388,-6.8940463,-6.8874016
VDRML16744,Clc1c(cc(OC(=O)C(N(C(C)C)C(=O)CC(C)C)C(C)C)cc1C)C,-88.4286,-14.4327,-10.74362,-10.609331,-27.08359,-26.206486,-76.880219,-93.090889,-6.9131026,-6.6696448
VDRML23524,Clc1c(C=C2C=C2)c(C)c(Cl)c(Cl)c1C#N,-66.7708,-14.6516,-10.74332,-10.159272,-15.403128,-15.414687,-67.081657,-74.04184,-6.2384481,-6.5583529
VDRML15807,OCC1(NC(=O)C=2N(CO)C(NC(=O)c3ccccc3)(C=2)C)CC1,-85.2202,-14.3314,-10.743304,-10.477197,-25.779581,-25.07342,-106.06852,-121.74816,-5.9512115,-6.999145
VDRML10826,O=C1c2c(cc(NC(=O)C(C)(C)C)cc2)C(C)=C1NCC(C)C,-95.5694,-17.6122,-10.742791,-10.971203,-28.489584,-25.718708,-86.645103,-97.766029,-6.5782037,-6.7695317
VDRML17278,O=C1C2=C(CC2C)c2c(ccc(NC(=O)C(C)(C)C)c2)C1=O,-78.0112,-19.9982,-10.742554,-11.048686,-25.253176,-23.942991,-93.461411,-108.15156,-6.7466731,-7.0726771
VDRML18668,O(C(CC)(c1cc(CO)c(cc1)CCCCC(C)C)c1cc(ccc1)CC)C(CCO)CCO,-125.526,-16.048,-10.741643,-9.9471073,-32.43578,-30.689695,-74.632332,-69.250214,2.7737257,7.17731
VDRML24449,Clc1c(C(C(=C=O)c2ccc(cc2)C(C)C)=C=O)c(C#N)c(Cl)cc1C,-75.5279,-9.07743,-10.74126,-11.042266,-24.032368,-22.57881,-82.651932,-86.157967,-6.661006,-5.6054544
VDRML18281,FC(F)(F)C(O)(C=CC(C(CC)(c1cc(C)c(OC)cc1)c1cc(OC)ccc1)C)C(F)(F)F,-96.3855,-18.6326,-10.741136,-11.768679,-25.84709,-24.494024,-91.614594,-98.0476,-2.3946528,-2.5402479
VDRML21487,S1(=O)C=C(c2c(cccc2O)C1=O)c1cccc(C)c1C,-78.6697,-17.7398,-10.739945,-10.367373,-22.223276,-21.58992,-87.554893,-95.403221,-7.309967,-7.0099936
VDRML3663,O(C)c1cc(-c2ccc(cc2)C2(O)CCC2CCCC)c(cc1)CNc1cc(CO)c(cc1)CO,-99.8637,-12.4561,-10.739596,-8.6993999,-27.367434,-28.385801,-51.574181,-61.144302,5.9295692,8.2108908
VDRML7896,ClCC(C(=O)CC)=CC=C1C2CCCC(C(CCCCC)C)C2(CCC1)C,-98.3478,-17.1858,-10.739304,-10.964849,-35.333656,-34.202118,-90.637589,-96.666473,-8.6875229,-8.6250191
VDRML18571,OC(C(C(CCCCN(CC)CC)(CC)c1cc(n(c1)C)C(=O)N)C)(CC)CNc1ccccc1C,-96.1507,-16.5558,-10.738894,-12.735638,-34.836159,-34.078342,-98.711594,-116.5781,2.8034456,-2.7266173
VDRML16887,Clc1cc(n(CC)c1C(NC(CC)(C(O)=O)C)=C)C(CC)(CC)c1ccc(cc1)CCC(O)C,-107.086,-9.49438,-10.738821,-10.333912,-32.130989,-30.521397,-71.635803,-89.223053,-1.9335345,2.0247791
VDRML19631,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C(CC)C(C)=C1C,-84.1351,-17.4983,-10.738334,-11.024264,-24.297134,-24.230881,-95.979744,-93.506897,-6.6882715,-4.6379995
VDRML7153,ClC(C(=O)Nc1ccc(OC)nc1)=C(Cl)S(=O)CC1C(C)C1C,-96.7525,-18.8117,-10.737318,-11.616567,-26.047979,-25.297173,-96.167419,-110.35521,-6.8883128,-6.7532854
VDRML23219,OC=1c2c(cncc2)C(=O)C=1C=Nc1ccc(cc1)C=O,-81.2473,-18.2636,-10.736782,-10.981951,-21.307676,-20.297693,-94.805107,-105.3852,-7.3857832,-7.0816011
VDRML20006,O(C)c1ccc(cc1)CC=1C(=O)C2=C3C(=CC(=C3)C=CC=C2)C=1C(OCC)=O,-89.4509,-18.6739,-10.736329,-10.683936,-25.087376,-23.957096,-90.775002,-102.73183,-5.1579723,-6.0417199
VDRML5286,O=C(C(Nc1cc-2c(-c3c-2cccc3)cc1)=CC(C)(C)C)C,-79.7309,-11.1446,-10.736302,-10.49793,-25.308151,-24.734488,-87.529282,-95.200226,-7.8924065,-8.2658939
VDRML16327,O1COC(=O)C(CC1C1=CC=C2C(=CC=CC=C2)C1=O)C,-87.7144,-19.3519,-10.736036,-10.362715,-25.630278,-24.220528,-93.406013,-100.84696,-7.2695913,-7.3645434
VDRML11985,O(C)C=1C(=O)C(=CC=1COC(=O)C)C(C=C)c1ccccc1,-94.1908,-17.0776,-10.735745,-11.169388,-23.544399,-22.611111,-93.380692,-90.839844,-7.1851392,-7.0213938
VDRML10857,FC(C(O)COc1cc(ccc1)CC(CC)(CC)c1cc(C)c(cc1)COC(CCO)CO)(C)C,-129.56,-17.8138,-10.734886,-12.013759,-34.501945,-33.565826,-97.085709,-100.91508,-2.2761571,-0.80906564
VDRML4716,Clc1c2c(-c3c(C2=O)c(Cl)cc(OC2C(C)C2C)c3)ccc1C,-80.7452,-18.0476,-10.734626,-11.000254,-26.47094,-25.133614,-92.176971,-98.46067,-8.6992092,-8.6369686
VDRML22626,O=C1NCc2c(cccc2)C1=Nc1ccc(cc1)C(=O)N,-79.4051,-17.1359,-10.733256,-11.544849,-23.972631,-22.911644,-102.85526,-100.28737,-6.3262639,-6.1638927
VDRML17417,ClC=1C(=O)C(C(OC)O)C2(C(CCC2CCCCC)C=1CNC)C,-78.6824,-19.9014,-10.733046,-10.415125,-27.285204,-27.34857,-79.055878,-85.183891,-6.0224738,-6.3049769
VDRML6532,S=C1CC1C1CNC1(C)c1cc(OC)ccc1,-82.8745,-18.115,-10.732684,-9.9786949,-23.082438,-21.742632,-88.739288,-89.96357,-5.7668686,-5.7177839
VDRML16861,O(C)C1=C(c2c(cccc2O)C=2C(=O)C=2O)C(=CC1=O)C,-65.3071,-10.5864,-10.731552,-11.19922,-17.098158,-16.421419,-82.589508,-92.520699,-4.6400642,-4.7546506
VDRML17374,Oc1cccc(C2=CC=C(C)C2=O)c1C=1CC=1,-75.2332,-15.4517,-10.731394,-12.340545,-19.583942,-18.596689,-89.596321,-85.297287,-6.6493816,-6.5414696
VDRML19690,O(C)c1c2c(ccc1Cc1cc3c(cc1C(C=C)c1ccccc1)cccc3)C2=O,-100.572,-17.2945,-10.730876,-11.239022,-23.608805,-24.174047,-83.682053,-92.767647,-6.1911969,-5.3444657
VDRML18525,OC1(NC(=O)c2ccccc2)C(=O)C(CO)=C1C,-79.6767,-18.4622,-10.730563,-11.904909,-23.000721,-22.225554,-90.938751,-97.864777,-5.1006536,-5.5751605
VDRML15296,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C=2C(=CC1=O)C=CC=2,-84.8134,-17.2507,-10.730499,-11.373889,-23.910336,-23.325693,-102.70103,-115.75418,-7.1577649,-6.3387132
VDRML12613,O=C1C2=C(C=C2)C(=O)c2c1cc(cc2)-c1ccccc1,-93.0673,-20,-10.73038,-11.028535,-23.447021,-23.397078,-91.053322,-96.592987,-8.335515,-8.9124041
VDRML7102,O(C)C=1C(=O)C(=CC(=C)C=1C)C(C=C)c1ccccc1,-86.6025,-18.297,-10.730174,-11.601697,-22.373995,-21.798733,-80.19603,-89.822563,-7.10359,-7.0128088
VDRML3359,Clc1ccc(S(=O)C2=NC(C(=O)NCCC)=C(C2)C(F)(F)N)cc1,-89.683,-17.7681,-10.730079,-10.651603,-19.725014,-19.829025,-87.998222,-92.58876,-4.0110102,-4.6216297
VDRML14237,S=C1N=C(NC2(C(C2)C1(C)C)C)c1cc(OC)ccc1,-80.2637,-19.9995,-10.729914,-10.454978,-25.069656,-23.300711,-89.285004,-89.701782,-5.9934173,-6.1466498
VDRML8012,OC1(NCC2(NC(=O)c3ccccc3)CC2)c2c(CC1C)cccc2,-92.5632,-17.4695,-10.728563,-10.541733,-25.266272,-24.837343,-96.368179,-101.85558,-7.4746504,-6.5987263
VDRML7385,O(C)c1ccc(cc1)CC=1C(=O)C(=C=C)C(=C)C(=O)C=1C(OCC)=O,-84.0423,-14.6676,-10.727859,-11.33558,-23.064651,-22.244606,-84.342163,-104.62083,-4.7665768,-4.9886832
VDRML16992,ClC=1c2c(cccc2)C(=O)NC=1c1cc(O)ccc1,-86.0302,-19.3281,-10.727756,-11.139742,-21.198032,-20.18536,-93.246117,-92.084595,-7.2158456,-7.2201309
VDRML2548,O(C)c1cc(ccc1)-c1cc(ccc1C1(NCC1)C)-c1nc(ccc1)C,-93.1659,-17.9885,-10.727728,-10.558052,-27.327412,-24.986477,-94.163124,-105.02909,-6.96416,-7.311986
VDRML4383,O=C1C2=CC(CC=C2c2c(ccc(c2)-c2ccccc2)C1=O)C,-85.6988,-20,-10.727327,-11.033888,-26.629141,-25.265032,-85.097443,-93.193008,-8.1455803,-8.4062033
VDRML20968,Clc1ccc(S(=O)C(SN=C)=CC(=O)NC2CC2)cc1,-92.8501,-18.8056,-10.727047,-9.5821171,-21.96327,-20.451469,-84.531044,-94.853371,-5.450459,-5.835578
VDRML15283,O(C)c1ccc(cc1)CC=1C(=O)C(=O)C=C(C)C(=O)C=1C(OCC)=O,-83.1674,-18.1352,-10.726903,-11.002312,-22.867498,-23.995026,-96.557655,-108.73023,-4.90203,-5.5038915
VDRML18517,OC1(NC(=O)c2ccccc2)C(NCC)=C1O,-59.9839,-0.367264,-10.726851,-9.9236155,-22.32983,-20.920578,-77.911217,-87.385468,-4.5315213,-5.4677939
VDRML20608,S(=O)(=O)(C=1c2c(cc3c(c2)cccc3)C(C=1NS)C1CCCCC1)c1ccc(cc1)-c1ccccc1,-84.6425,-19.8258,-10.726595,-10.680123,-28.536493,-27.861382,-66.791191,-80.483002,0.19577643,-0.56095064
VDRML23312,O=C1C2=CC=CC=C(c3c1cc(NC(=O)C(C)(C)C)cc3)C2=CC,-83.7919,-19.9981,-10.726415,-10.450762,-24.307199,-24.934038,-98.055374,-101.6769,-7.9267454,-8.5123892
VDRML8424,Clc1c(C#N)c(nc(Cc2ccc(N3CC3)cc2)c1C)CC,-89.0062,-17.943,-10.725898,-10.442255,-24.673733,-24.013086,-103.63779,-107.66096,-6.9851112,-6.9127626
VDRML19990,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=C2C(=CC=C2C)C1=O)CCO,-87.6998,-11.0865,-10.725796,-10.081899,-26.121101,-25.664446,-88.814041,-98.199478,-5.7283363,-3.7723839
VDRML7225,s1nnc(C(=O)NCC)c1S(=O)c1ccc(cc1)CNCCC,-97.5379,-18.1327,-10.725316,-10.627383,-27.150715,-27.786556,-101.99334,-105.92506,-6.1684632,-6.3012791
VDRML4950,FC(F)(F)C(O)(C=CNN(CC)c1cc(ccc1)CNc1cc(C)c(cc1)CO)C(F)(F)F,-122.272,-14.0232,-10.725032,-12.375335,-29.783241,-28.947027,-111.30187,-113.78764,-8.219306,-9.8587809
VDRML24091,ClC=1C(=C(C)C)C(=O)C(Cl)=C(O)C=1C,-66.448,-20,-10.72468,-11.466324,-18.16313,-17.223095,-62.284695,-69.429001,-4.8382998,-5.0120845
VDRML17955,O(C)c1c(cn(C(O)(O)C)c1C(=O)CCN(C)C)C(C=C)c1ccccc1,-93.7839,-14.005,-10.724324,-10.521579,-27.306122,-25.969381,-90.286293,-95.624641,-4.8593249,-5.8092771
VDRML3587,O(C)c1ccc(cc1)CC1=C(COC)C(=O)C(C)=C1C(OCC)=O,-84.3594,-15.9077,-10.7238,-11.269985,-25.100508,-24.226652,-84.844086,-94.812386,-6.2724118,-6.416244
