id,smiles,ECR_1DB1,ECR_3KPZ
C20753844,S(=O)(=O)(N[C@@H](CC)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c(cc3c1cccc3)cccc2,2.53E-06,2.04E-06
C14468067,Clc1cc(Cl)cc([C@@H]2Nc3c([C@@H]4[C@@H]2CC=C4)cc(cc3)C(=O)N(C)c2ccccc2)c1O,3.83E-18,4.83E-24
C58847991,Clc1cc(C)c(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2ccc(cc2)C)cc1,2.27E-08,7.61E-09
C07961919,Clc1ccccc1[C@H](CNC(=O)[C@H]1Oc2c(C1)cccc2)c1c2c([nH]c1)cccc2,1.27E-07,5.62E-11
C25057712,Clc1ccccc1-c1c2c(sc1)nc(nc2[O-])C[NH2+][C@@H](C)c1ccccc1C,7.04E-21,4.11E-06
C33424169,Clc1cc(Cl)ccc1COc1cc([NH+](CC)CC)ccc1\C=C\1/SC(=S)NC/1=O,5.00E-05,1.37E-07
C01465847,FC(F)Oc1ccc(cc1)C=C(C#N)C#N,3.52E-24,2.49E-05
C13197535,S(CC(=O)N[C@H](CC(C)C)c1ccccc1)c1nnc(n1CCC(=O)[O-])-c1ccc(cc1)C,1.87E-10,9.34E-14
C19848949,Oc1c(cc(cc1CN1CCN(CC1)Cc1cc(cc(C2(CCCCC2)C)c1O)C)C)C1(CCCCC1)C,0.013533528,0.018268355
C40408518,Clc1ccc(OC[C@@H](O)CN(CC=2NC(=O)c3cc(sc3N=2)C(C)C)C(C)C)cc1,1.38E-10,3.47E-18
C06444315,s1cccc1[C@H]1C(C(=O)Nc2ccccc2C)=C(NC(SCC(=O)Nc2ccc(F)cc2)=C1C#N)C,2.10E-17,2.56E-16
C19626229,s1c(nnc1SCc1ccc(cc1)C)\N=C(/[O-])\CN(S(=O)(=O)c1cc2c(cc1)cccc2)C,1.03E-12,1.90E-17
C59067178,Clc1cc(OC)c(NC(=S)N(Cc2ccc([NH+](CC)CC)cc2)C[C@H]2OCCC2)cc1,2.58E-19,1.00E-25
C39835217,s1c(nnc1SCc1ccc(cc1)C)N1[C@@H](C(C(=O)c2ccc(F)cc2)=C([O-])C1=O)c1occc1,1.75E-24,3.43E-14
C20693471,O(C)c1cc(ccc1O)[C@H]1Nc2c([C@H]3[C@H]1CC=C3)cccc2OCc1ccccc1,4.17E-12,1.85E-07
C12464306,s1c(C(OCC)=O)c(C)c(C(OCC)=O)c1NC(=O)CSc1nc(cc([O-])n1)C(F)(F)F,9.92E-17,5.15E-16
C71934896,s1cccc1C(=O)NCc1ccc(cc1)C(=O)Nc1cc(ccc1)COCc1occc1,0.000150344,7.58E-11
C59112589,S=C(Nc1ccccc1CC)N[C@H]1CC(C[C@@](C1)(CNC(=S)Nc1ccccc1CC)C)(C)C,1.84E-05,9.84E-07
C14460164,Clc1cc(ccc1)[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1cc(C)c(cc1)C)cc2,0.027622966,0.000744843
C20764652,Brc1cc(ccc1F)[C@H]1N=C(C[C@@H](N1)c1cccc(OCC)c1O)c1ccc(cc1)C,9.61E-25,3.50E-21
C20210522,O=C(NCc1cccnc1)[C@H]1[NH+](C[C@@H](NC2C3CC4CC2CC(C3)C4)C1)Cc1ccc(N(CC)CC)cc1,0.006720551,0.006081006
C09542257,Brc1cc([C@H]2[NH2+][C@](N=C(C2)c2cc3OCOc3cc2)(CCCCCC)C)c(O)cc1,1.74E-21,5.57E-08
C27528171,Brc1cc(ccc1)COc1ccccc1\C=N\NC(=O)[C@H](Nc1c2c(ccc1)cccc2)C,7.15E-25,1.89E-16
C14549505,O1CCC[C@H]1CNC(=O)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1c2c(cc3c1cccc3)cccc2,1.02E-07,0.000611929
C70213037,O=C(NC12CC3CC(C1)CC(C2)C3)N1CCC(CC1)C#N,1.85E-07,2.78E-10
C59857831,Brc1ccccc1C(=O)N[C@@H](NC(=S)Nc1c2c(ccc1)cccc2)C(Cl)(Cl)Cl,7.62E-13,1.90E-18
C97959497,Brc1cc(ccc1OC)\C=C/1\C(=O)N(c2ccc(cc2)C23CC4CC(C2)CC(C3)C4)C(=O)N=C\1[O-],4.77E-25,3.51E-23
C08916168,S=C(NCc1ccccc1)N\N=C\c1c2c(n(c1)CCOc1ccccc1OC)cccc2,1.38E-09,1.24E-07
C12502621,Clc1cc(Cl)ccc1OCCCC(=O)NNC(=S)NC(=O)COc1cc2c(cc1)cccc2,2.58E-20,2.26E-07
C10460420,Brc1cc(ccc1OCC(=O)NNC(=S)NC(=O)CCc1ccccc1Cl)C(C)C,9.33E-14,2.86E-20
C43954126,S(=O)(=O)(NCC1CCN(CC1)Cc1cc(oc1C)C)c1c(noc1C)C,1.56E-16,0.0082085
C38650861,O1c2cc(OC(=O)COc3ccc(cc3)CC)ccc2[C@H](C(C#N)=C1N)c1ccc(OCCCC)cc1,0.000136037,6.32E-18
C05770881,Clc1cc(Cl)ccc1CC=1C(=O)N(C=CC=1O)CCc1c2c([nH]c1)cccc2,0.012245643,0.002732373
C21230008,Fc1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@@H]2c2cc4c5c(n(c4cc2)CC)cccc5)cccc3)C1,2.37E-25,4.81E-28
C08919701,s1c2C[C@@H](CCc2c2c1N[C@H](N=C2O)c1ccc(OC(=O)c2c3c(ccc2)cccc3)cc1)C(CC)(C)C,2.87E-22,3.08E-11
C15945449,Brc1ccc(cc1)-c1oc(cc1)[C@H]1N=C(O)c2c3CC[C@H](Cc3sc2N1)CC,2.03E-05,7.49E-06
C38655652,Clc1cc(ccc1Cl)[C@@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(cc1)C)cc2,0.054886709,0.000551669
C59474967,Ic1cc(cc(OCC)c1OCCC)/C=C(/C(/[O-])=N/c1ccccc1C)\C#N,1.59E-25,3.89E-24
C64045452,FC(F)(F)c1ccccc1CCNC(=O)C[C@@H]1N(CCNC1=O)C\C=C\c1ccccc1,6.83E-09,1.68E-08
C58847186,Clc1ccccc1NS(=O)(=O)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1ccc(cc1)C,0.003688317,6.09E-12
C33311403,Brc1cc(O)c(OC)cc1\C=C/1\N(CC(OC)=O)C(=S)N(C)C\1=O,1.70E-25,1.07E-28
C16474834,Brc1cc(cc(OC)c1OCC(C)C)[C@@H]1NC(=O)NC(C)=C1C(=O)NCc1ccccc1,8.38E-11,4.33E-12
C59115342,Clc1c(NC(=S)N2CCN(C[C@@H]2C)C(=S)Nc2cccc(Cl)c2Cl)cccc1Cl,2.49E-06,5.10E-09
C97947984,Clc1ccc(cc1)C(=O)N1c2c(NC3=C([C@@H]1c1ccc([NH+](C)C)cc1)C(=O)C[C@@H](C3)c1ccccc1)cccc2,8.71E-26,1.29E-21
C62016802,Clc1cc(ccc1)[C@H](N(S(=O)(=O)CC#N)C)C,7.88E-26,3.13E-17
C58983270,s1cccc1\C=N/[n+]1c(csc1NCC)-c1cc2NC(=O)COc2cc1,8.42E-13,2.90E-19
C20530448,Clc1c2c(sc1C(=O)Nc1scc(-c3ccccc3)c1C(=O)NCc1occc1)cccc2F,4.27E-21,6.05E-40
C21237391,Clc1ccccc1[C@@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1ccc(OC(C)C)cc1)cccc2,7.15E-24,1.92E-22
C78400660,Brc1cc(cc(C)c1OCC(=O)Nc1c(c2sc([nH+]c2cc1C)N\N=C(\CC)/C)C)C,9.48E-12,2.27E-08
C21076980,Clc1cc(Cl)ccc1\C=N\Nc1[nH]nc(SCC(=O)NC(c2ccccc2)c2ccccc2)n1,9.38E-16,4.91E-36
C14116671,s1c2c(CC[C@H](C2)C)c(C(=O)N)c1NC(=O)CSc1nnc(n1CC=C)CC1CCCCC1,2.00E-17,4.26E-20
C96147125,Fc1cc(ccc1)CNC(=O)c1[nH+]c2c(n1C(C)C)CCN(C2)C(=O)c1cccnc1,0.000225116,1.12E-05
C08442559,Brc1ccc(cc1)C(=O)c1sc2nc(C)c(CC(=O)c3ccccc3)c(c2c1N)C,2.75E-05,1.97E-05
C86057141,S(Cc1cc(ccc1)C)c1nc([O-])c2c(n1)NC(=O)C[C@H]2c1ccccc1OCCCC,1.51E-06,2.05E-08
C12402144,Clc1ccccc1NC(=S)N[C@H]1CC(C[C@@](C1)(CNC(=S)Nc1ccccc1Cl)C)(C)C,2.27E-08,5.07E-10
C21260105,O(Cc1ccccc1)c1cc(ccc1OC)[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccccc1)cccc2,3.52E-23,5.23E-22
C00865803,Brc1c2n(nc1C(=O)Nc1c3c(ccc1)cccc3)[C@H](C[C@H](N2)c1sccc1)C(F)(F)F,3.21E-24,9.03E-12
C20881949,O(C(C)C)c1ccc(cc1)[C@@H]1CC(=O)C2=C(Nc3c(N[C@@H]2c2cc4c(cc2)cccc4)cccc3)C1,1.85E-07,3.75E-09
C23557806,FC(F)(F)c1cc(ccc1)\C=C\C(O[C@@H](C(=O)NCC(=O)Nc1c(cccc1C)C)C)=O,4.12E-07,1.06E-22
C97961733,Ic1cc(cc(OC)c1OCc1ccccc1)\C=C/1\C(=O)N(C2CCCCC2)C(=O)N=C\1[O-],3.35E-26,6.97E-17
C22830602,S([C@H](C(=O)Nc1c2c(ccc1)cccc2)c1ccccc1)c1ccc(NC(=O)c2ccccc2F)cc1,1.02E-08,6.36E-20
C39834568,Clc1cc(Cl)ccc1[C@H]1N(Cc2cccnc2)C(=O)C([O-])=C1C(=O)c1ccc(OCC=C)cc1,1.68E-09,3.13E-17
C22717797,s1c2c(CC[C@H](C2)c2ccccc2)c(C(OC)=O)c1NC(=O)[C@@H](Sc1ccc(N)cc1)CC,2.60E-23,2.79E-11
C23467138,o1cccc1CN1CCN(CC1)Cc1ccc(cc1)C#N,2.26E-15,4.13E-08
C14477060,Clc1c(cccc1Cl)[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(S(=O)(=O)NCCC)cc2,4.61E-12,0.009072207
C05131000,Brc1ccc(cc1)\C=N\NC(=O)[C@@H](Nc1c2c(ccc1)cccc2)C,6.39E-22,7.11E-25
C14568930,Clc1cc(Cl)ccc1OCCCC(=O)NC(=S)Nc1cc(NC(=O)c2occc2)ccc1,7.49E-06,0.011080316
C20348671,S(CC(=O)Nc1ccccc1C)C=1NC(C)=C(C(=O)Nc2ccccc2)[C@@H](C=1C#N)c1ccccc1F,1.15E-26,5.22E-21
C59310297,S(CC(=O)Nc1ccc(F)cc1)c1nc([nH]n1)N\N=C\c1c2c3c4c(cc2)cccc4ccc3cc1,1.24E-08,1.38E-09
C97006672,Clc1ccccc1CNC(=O)CCN(CCC)CC(=O)Nc1ccc(F)c(F)c1F,5.46E-13,4.70E-19
C21237432,O(CC(C)C)c1ccc(cc1)[C@@H]1CC(=O)C2=C(Nc3c(N[C@H]2c2ccccc2)cccc3)C1,8.36E-10,1.24E-07
C21084976,Clc1ccc(cc1)COc1ccccc1\C=N\Nc1nnc(SCCC(=O)Nc2ncccc2)[n-]1,5.99E-07,5.14E-15
C36301770,Clc1cc(-n2nc(C)c(C[NH+](C[C@H](O)COCc3ccccc3)C3CC3)c2Oc2ccccc2)ccc1,1.69E-10,1.52E-07
C11445698,ClC1(Cl)C[C@@H]1COC(=O)c1cc(OC)c2OCCOc2c1,1.27E-17,1.24E-06
C09152113,Clc1cccc(NC(=O)CSc2nc(N)c(S(=O)(=O)c3ccc(cc3)C(C)C)cn2)c1C,1.93E-23,3.75E-09
C00828283,O1[C@H](/C(=C\C=C\[C@@H]2C=C[C@@H]3[C@@H](CCC3)[C@H]2C(=O)c2[nH]ccc2)/CC)[C@H](CC[C@@H]1[C@H](C(=O)[O-])C)C,6.27E-15,3.11E-15
C14703627,s1c(nnc1SCC(=O)Nc1c(cccc1C(C)C)C(C)C)NCCc1sccc1,3.45E-27,3.47E-18
C22852185,Clc1cc(N2CCN(CC2)[C@@H](C=2Sc3n(nc(n3)-c3occc3)C=2[O-])c2cc(F)ccc2)ccc1,1.27E-15,9.17E-07
C40688745,Clc1cc(Nc2ncnc(Sc3ccccc3)c2N)c(cc1[C@@H](C#N)c1ccc(Cl)cc1)C,2.64E-27,1.94E-26
C20993715,OCC[C@@H]1N(CCN(C1)Cc1cn(nc1)-c1ccccc1)Cc1[nH+]c(ccc1)C,0.001916566,0.006731718
C35085826,S(=O)([O-])(=N\N=C/c1ccc(N(Cc2ccccc2)CC)cc1)c1cc(ccc1C)C,2.15E-27,5.02E-06
C98218777,Brc1ccc(cc1)[C@@H]1N(C(=O)C([O-])=C1C(=O)c1cc(F)c(cc1)C)c1sc(C(OCC=C)=O)c(n1)C,1.95E-27,3.42E-12
C00666657,O=C1C2=C(NC(C)=C(C#N)[C@@H]2c2ccc([NH+](CC)CC)cc2)C[C@@H](C1)c1ccccc1,5.28E-14,7.54E-09
C18264801,s1c(nnc1SCC(=O)N[C@@H](c1ccc(F)cc1)c1sccc1)NCc1ccccc1,3.04E-05,0.000248101
C40530010,O1c2cc(OC(=O)c3ccc(OC(C)C)cc3)ccc2[C@H](C(C#N)=C1N)c1cc(OCCCCC)ccc1,9.35E-07,8.53E-18
C23710613,Clc1ccc(S(=O)([O-])=Nc2cc(ccc2)C)cc1C(=O)NC[C@H](N(C)C)c1sccc1,4.28E-22,4.14E-09
C41001598,Clc1ccccc1COc1ccccc1[C@@H]1n2nc(SCCCC)nc2NC(C)=C1C(OCC=C)=O,3.21E-25,3.60E-32
C08818268,s1cccc1-c1nc2sc(C(=O)Nc3ccccc3SCc3ccc(F)cc3)c(N)c2cc1,1.86E-09,5.43E-36
C27794278,Clc1ccccc1[C@@H](CNC(=O)c1oc2c(cccc2)c1C)c1c2c([nH]c1)cccc2,1.92E-22,1.13E-10
C03299159,Clc1ccc(S(=O)(=O)N[C@H](Cc2c3c([nH]c2)cccc3)C(=O)NCc2ccccc2F)cc1,2.86E-20,4.18E-35
C18192895,Brc1cc(cc(\C=N\c2ccc(cc2O)[C@H](CC)C)c1O)Cc1ccccc1,6.13E-06,1.86E-08
C58891760,Fc1ccccc1COc1ccc(cc1CC=C)\C=N/NC(=O)CC[C@H](O)c1ccccc1,2.25E-06,2.30E-14
C96453704,S=C(NCC=C)N\N=C/c1cc(OC)c(OCCCOc2cc(C)c(cc2)C)cc1,7.54E-09,0.000224287
C01451435,Brc1ccc(cc1)[C@H]1N(C(=O)C([O-])=C1C(=O)c1oc(cc1)C)c1sc2cc(ccc2n1)CC,5.87E-28,8.11E-37
C63245265,S(=O)(=O)(N(C)C)c1ccc(cc1)C(=O)NC[C@@H](C=1C[NH+]=C2C=1C=CC=C2)c1ccc([NH+](C)C)cc1,3.76E-10,1.70E-12
C02061088,Brc1ccc(cc1)[C@H]1Oc2c(cc(Cl)cc2)C=2Nc3n(ncn3)[C@H](C1=2)c1ccc(Cl)cc1Cl,4.81E-28,3.39E-24
C12112529,Clc1cc(NC(=O)CSc2[nH]c([nH+]c2S(=O)(=O)c2ccccc2)-c2ccc(cc2)C)c(cc1)C,1.91E-20,2.88E-23
C40735547,Clc1cc(F)ccc1COc1ccc2c(cccc2)c1C[NH2+][C@@H](Cc1c2c([nH]c1)cccc2)C(=O)[O-],1.71E-16,3.29E-36
C21080840,S(CCC(=O)Nc1ncccc1)c1nnc(N\N=C\c2ccccc2OCc2ccccc2)[n-]1,1.14E-12,6.20E-49
C13991143,S=C(Nc1ccccc1C(=O)NCCc1ccccc1)NC(=O)\C=C\c1ccc(cc1)C,3.78E-12,2.82E-15
C23446286,Fc1c(F)c(F)ccc1C(=O)NCc1ccc(cc1)-c1[nH]c(cn1)-c1ccc(F)cc1,4.71E-10,0.003337327
C63221857,S(=O)(=O)(NC[C@@H](C=1C[NH+]=C2C=1C=CC=C2)c1ccc([NH+](C)C)cc1)c1cc2OCCCOc2cc1,0.000166156,0.012245643
C04009751,s1ccc(C)c1\C=C\c1nc([O-])nc(c1)C(F)(F)F,1.52E-09,1.53E-13
C67898949,Fc1cc(cc(F)c1)CNC(=O)[C@@H](C)[C@H]1CC[C@@]2([C@H]([C@H](C)[C@@H](NC(=O)COc3ccccc3)CC2)[C@H]1O)C,3.42E-12,1.04E-18
C71762164,O=C(NCc1cccnc1)[C@H]1CCCN(C1)C1CCN(CC1)c1nnc(cc1)C,0.010572473,4.12E-05
C18172518,Clc1cc(Cl)ccc1Cn1nc(c(c1)-c1c2CCCCc2nc(N)c1C#N)-c1ccccc1,1.77E-28,1.72E-17
C20698693,S(=O)(=O)(Nc1cc(cc(c1)C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1c2c(ccc1)cccc2,1.78E-14,1.74E-21
C23778774,s1c2CCCCc2c2c1nc(nc2[O-])/C(=C/c1cc(OCC)c(OCCCC)cc1)/C#N,1.45E-28,6.34E-19
C38688356,Clc1c2c(sc1C(Oc1cc3OC(N)=C(C#N)[C@H](c3cc1)c1sccc1)=O)cccc2,1.31E-28,9.22E-48
C12475369,O(C)c1ccccc1N([C@@H](C(=O)NC1CCCCC1)c1ccc(O)cc1)C(=O)Cc1c2c([nH]c1)cccc2,1.19E-28,1.78E-31
C20885196,Clc1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@@H]2c2ccc(OC(C)C)cc2)cccc3)C1,6.84E-10,1.85E-06
C21242583,Clc1ccccc1[C@@H]1CC(=O)C2=C(Nc3c(N[C@@H]2c2ccccc2OCc2ccccc2)cccc3)C1,9.72E-29,9.73E-30
C32535906,S(=O)(=O)([C@H]1CS(=O)(=O)C[C@@H]1[NH2+]Cc1ccncc1)c1ccc(cc1)CC,3.36E-06,3.77E-11
C03036359,Clc1ccccc1NC(=S)N(Cc1ccccc1C)CC1CCC(CC1)C(=O)[O-],7.94E-29,1.33E-34
C14548340,Oc1ccc2c(cccc2)c1[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(cc2)C(=O)N(CC)c1ccccc1,1.91E-19,2.33E-19
C21237420,O(CC(C)C)c1ccc(cc1)[C@@H]1CC(=O)C2=C(Nc3c(N[C@@H]2c2ccccc2)cccc3)C1,3.29E-28,4.24E-18
C09076589,S1[C@H](Cc2c3c(sc2[C@@H]1c1ccccc1)nc(SCCc1ccccc1)nc3N)c1ccccc1,5.89E-29,4.61E-12
C20522672,Clc1c2c(sc1C(=O)Nc1sc3c(CCC3)c1C(=O)NCc1ccccc1)cccc2F,3.06E-08,1.24E-07
C39859452,Clc1cc(Cl)ccc1C(=O)N[C@@H](NC(=S)Nc1ccccc1CC)C(Cl)(Cl)Cl,4.82E-29,2.93E-30
C13432967,Oc1c(C=O)c(cc(O)c1C\C=C(\[C@H](OC(=O)CC(C)C)C[C@@]1(C)[C@@H](C)C(=O)CC[C@H]1C)/C)C,4.29E-23,5.27E-25
C39914282,Clc1cc(-c2n[nH]c3c2[C@H](N(CCC)C3=O)c2cc(OCC)c(OCCCCC)cc2)c([O-])cc1C,1.44E-26,2.30E-32
C02855573,Brc1cc(Cl)c(NC(=S)Nc2ccc(NS(=O)(=O)c3ccc(cc3)C)cc2)cc1,3.28E-28,3.18E-23
C54619663,Oc1c2nc(ccc2ccc1[C@H](Nc1ccc(cc1)C(OCCCCCC)=O)c1ncccc1)C,8.14E-06,0.000175298
C36601568,o1c(ccc1C)CN([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c1cc(O)ccc1)C(=O)C(C)=C,2.92E-29,4.10E-44
C02080857,Clc1ccc(OC(Oc2ccc(Cl)cc2)C(=O)N\N=C\c2cn(nc2-c2ccccc2)-c2ccccc2)cc1,2.76E-29,1.25E-11
C02284283,S1[C@H](Cc2c3c(sc2[C@H]1c1ccccc1)nc(SCC(=O)Nc1ccccc1)nc3N)c1ccccc1,1.71E-15,1.03E-43
C01950225,Brc1cc(NCC(=O)N\N=C\c2cccc(CC=C)c2O)cc(Br)c1C,2.26E-29,9.03E-40
C63589200,O=C(\N=C(/Nc1ccc(cc1)C)\NCCC=1C[NH+]=C2C=1C=CC=C2)c1ccc(-n2c(ccc2C)C)cc1,2.59E-21,2.77E-08
C13937382,Clc1cc(NS(=O)(=O)c2ccc(NC(=S)Nc3ccc(F)cc3F)cc2)cc(Cl)c1,2.08E-13,0.000673795
C12492808,O=C(NCCCCCCNC(=O)Cc1c2c(ccc1)cccc2)Cc1c2c(ccc1)cccc2,0.000408677,7.96E-30
C12813495,Brc1ccccc1NC(=O)C[NH2+]Cc1cn(nc1-c1sccc1)-c1ccccc1,1.87E-11,2.31E-15
C22758345,S=C(N(Cc1cc(OC)c(OCC(=O)N)cc1)C1CCCCC1)NC(=O)c1ccc(cc1)C(C)C,3.01E-29,8.49E-16
C59331502,Clc1cc(Cl)ccc1-c1oc(cc1)\C=C\C(=O)NC(=S)Nc1ccc(cc1)C(OCCCC)=O,1.40E-15,1.41E-19
C21233559,Clc1c(cccc1Cl)[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1cc(OC)c(OCC)cc1)cccc2,1.12E-29,1.05E-19
C09969089,Clc1cc(F)ccc1Cn1c2c(cccc2)c(C[NH2+][C@H](CCc2ccccc2)C)c1C(=O)[O-],1.70E-13,0.000183631
C97385375,Clc1ccccc1C(=O)N\C(=C/c1sccc1)\C(=O)N\N=C/c1ccc([NH+](CC)CC)cc1,8.80E-30,3.77E-50
C71149279,O([C@@H]1C[C@@H](CCC1)C)c1c(cc(cc1C)C(=O)[O-])C,2.34E-20,6.32E-18
C39884918,Clc1cc(cc(Cl)c1)-c1oc(cc1)/C=C(/C(/[O-])=N/c1sc2c(CCCC2)c1C(OC)=O)\C#N,1.85E-06,0.000499163
C20908914,S(CCOc1ccccc1)c1[nH]nc(n1)NN=C(Cc1ccccc1)Cc1ccccc1,2.82E-15,2.73E-42
C67879370,O1C[C@H](Nc2[nH+]cc(cc2)C(=O)N2CCC(CC2)CN2CCCC2=O)CCC1,0.005502322,9.12E-05
C22833282,s1cccc1S(=O)([O-])=Nc1ccc(S[C@@H](CC)C(=O)N(c2ccccc2)c2ccccc2)cc1,2.75E-05,2.52E-11
C14544898,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c([nH]c1)cccc2,0.006720551,0.074081822
C14032649,Brc1c2c(ccc1OCC(=O)NNC(=O)c1ccccc1OCCCCCC)cccc2,5.28E-26,5.16E-17
C00663775,FC(F)(F)c1ccccc1[C@H]1C2=C(OC(N)=C1C#N)\C(\COC2)=C/c1ccccc1C(F)(F)F,3.56E-27,3.50E-21
C36545038,Clc1ccccc1N([C@@H](C(CC)CC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)c1ccc(O)cc1,9.71E-28,1.33E-33
C14544895,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@H]3[C@H](CC=C3)[C@@H](Nc2cc1)c1c2c([nH]c1)cccc2,0.000822988,0.027253179
C96736469,Brc1cc(Br)cc(Br)c1N[C@@H](CCC(O)=O)C,3.65E-30,6.13E-06
C24771213,S1\C(=C/c2ccc(F)cc2)\C(=O)N(CCNC(=O)[C@@H]2N3[C@@](SC2)(CCC3=O)C)C1=O,2.78E-10,4.60E-11
C00686816,Clc1cc(Cl)ccc1C(=O)N[C@H](C(C)C)c1nc(SCC(=O)N[C@H](C)c2ccccc2)[nH]n1,1.29E-22,6.90E-35
C96005272,S(=O)(=O)(NC1CCCC1)[C@@H]1CCCN(C1)C(=O)c1cnn(C)c1C1CC1,1.33E-17,3.51E-17
C33384517,s1cccc1\C=N/N=C(\[O-])/[C@H](NC(=O)c1ccc(cc1)C(F)(F)F)CCSC,2.86E-20,9.43E-18
C14166087,Clc1ccccc1[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1cc(C)c(cc1)C)cc2,1.76E-18,0.00013604
C14654033,Brc1cc(C(=O)NC(=S)NNC(=O)COc2ccccc2C(C)C)c(OCCC)cc1,1.15E-15,7.90E-27
C56163664,O1CCN(CC1)c1[nH+]cccc1NC(=O)Cc1ccc(N2CCCC2=O)cc1,3.85E-20,4.17E-12
C59854103,s1c2cc(NC(=O)[C@@H](Sc3[nH+]ccn3C)CC)ccc2nc1SCC(=O)Nc1ccc(F)cc1,9.21E-09,2.85E-16
C13982103,Clc1c2c(sc1C(=O)NC(=S)NNC(=O)COc1ccc(cc1)-c1ccccc1)cccc2,6.39E-22,5.76E-21
C00953829,s1c2c(CC[C@H](C2)C)c(C(=O)N)c1NC(=O)\C=C\c1cc(OC)c(OCc2ccccc2)cc1,1.71E-29,6.77E-06
C09409223,O(CCCCCC)c1ccc(cc1OC)[C@H]1N(CCCO)C(=O)c2[nH]nc(c12)-c1ccccc1[O-],9.75E-31,2.33E-18
C02752475,Ic1ccc(N[C@H](CC)C(=O)N\N=C\c2ccc(N(CC)CC)cc2)cc1,7.18E-23,1.26E-13
C10072662,s1cc(nc1NCC=C)C(OCC(=O)N(C(C)C)c1ccc(Nc2ccccc2)cc1)=O,1.02E-07,0.0082085
C14160381,Clc1cc([NH+]2CCN(CC2)/C(=N/c2nc(cc(n2)C)C)/NC(=S)Nc2cc(cc(c2)C)C)c(cc1)C,7.26E-31,4.28E-48
C12503503,Clc1cc(Cl)ccc1OCCCC(=O)NNC(=S)NC(=O)\C=C\c1c2c(ccc1)cccc2,2.59E-21,1.40E-14
C20553747,O=C([O-])c1ccc(cc1)CN1CCCc2cc(ccc12)C,5.01E-05,0.000224287
C59020823,Brc1ccc(cc1)/C(=N\Nc1[nH]nc(SCC(=O)Nc2cc(Cl)c(F)cc2)n1)/C,5.35E-31,1.01E-42
C20881983,Clc1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@@H]2c2cc4c(cc2)cccc4)cccc3)C1,1.75E-24,2.85E-19
C38650972,Brc1ccc(cc1)C(Oc1cc2OC(N)=C(C#N)[C@H](c2cc1)c1ccccc1Cl)=O,1.43E-22,3.17E-21
C36564023,O(C)c1cc(ccc1O)[C@@H](N(CCC)C(=O)\C=C/CCCCC)C(=O)NC1CCCCC1,3.23E-27,9.58E-24
C97946349,Clc1ccccc1/C(/[O-])=N/N1C(=O)/C(/SC1=S)=C/c1cn(nc1-c1ccc(F)cc1)-c1ccccc1,3.59E-31,3.98E-32
C21233542,Brc1cc([C@@H]2Nc3c(NC4=C2C(=O)C[C@@H](C4)c2ccc(cc2)C)cccc3)c(F)cc1,3.25E-31,1.74E-22
C33277370,s1c(ccc1S(=O)(=O)NCc1ccc(cc1)C(=O)NCCC(C)C)-c1cc(F)ccc1,4.53E-05,1.87E-11
C14457596,S(=O)(=O)(Nc1cc(C)c(cc1)C)c1cc2[C@@H]3[C@H](CC=C3)[C@@H](Nc2cc1)c1c(cc(cc1C)C)C,1.05E-15,6.84E-10
C22581935,Brc1ccc(N2C(=O)[C@@H](NCCN3CC[NH+](CC3)C)CC2=O)cc1,3.10E-13,1.24E-08
C24208481,Clc1ccccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](C)c1cc(F)c(OC)cc1,2.32E-17,4.00E-34
C71286542,S1[C@@H](c2c(n(nc2O)C2CCCC2)N=C1C)C(F)(F)F,7.74E-19,3.22E-28
C36606483,O=C(N([C@H](C(=O)NCCCC)c1ccc([NH+](C)C)cc1)c1ccccc1)\C=C\CCCCC,1.15E-16,4.11E-06
C36346749,Fc1ccc(-n2nc(C)c(C[NH+](CCC)C[C@H](O)Cc3ccccc3)c2Oc2ccc(F)cc2)cc1,4.30E-24,7.02E-20
